subject_id,pm,outer_fold,full_subject_pm_timeline_hash,post_1800s_evaluation_extreme_sample_hash,post_1800s_evaluation_extreme,post_1800s_evaluation_ready_min20_both_classes
517001af,attention,2,5487b5103478a5a85ab7d9a84df277ef7d90442b3834372c36d905eb69d9a60f,f20696a8e3a33aff9ca5cddcec5917d0dd776ed785eda541eb35ac6b520d2605,107,True
517001af,engagement,2,5487b5103478a5a85ab7d9a84df277ef7d90442b3834372c36d905eb69d9a60f,26c213f90f34acda06ee4146b3ce8e21fd142e1ba94f36aa0f2579f16dc89919,215,True
517001af,excitement,2,5487b5103478a5a85ab7d9a84df277ef7d90442b3834372c36d905eb69d9a60f,dad86721089fea8addc449a3f08070ccd5526abafc45134773344c73196e7c62,249,True
517001af,stress,2,5487b5103478a5a85ab7d9a84df277ef7d90442b3834372c36d905eb69d9a60f,15d3c030b9a43345471d98209e1cf388ed498dff5eacfdc6d51f3d3f3dfa8a5b,78,True
517001af,relaxation,2,5487b5103478a5a85ab7d9a84df277ef7d90442b3834372c36d905eb69d9a60f,f76411b80d4233da0f00c77612cb7a37c5586352841d388ed4bdd71c0312fb15,198,True
517001af,interest,2,5487b5103478a5a85ab7d9a84df277ef7d90442b3834372c36d905eb69d9a60f,99a0772f552126e586d8baa1e2e7c3e19a8d097e96fc591853278d6e49f170c8,106,True
517001af,focus,2,5487b5103478a5a85ab7d9a84df277ef7d90442b3834372c36d905eb69d9a60f,00adf53e757557d0c6d88d6d94985edabac6f0d1e481998614e3c0b57493b5c5,254,True
6030f0fd,attention,2,9a2579d9cc23bd2f4819e95b611ca2e1d1cdc08c518b1366f6b7bc3f7dae0219,7c06ed050cd4d38a4f6d5c6560dd3947f8ca120a9f1667a3309d44cb5d2e8ab6,227,True
6030f0fd,engagement,2,9a2579d9cc23bd2f4819e95b611ca2e1d1cdc08c518b1366f6b7bc3f7dae0219,cc96aa1d95339cad7a385ba7a8d1396068693dda0572c4c374d10f9e48fcfdc0,187,True
6030f0fd,excitement,2,9a2579d9cc23bd2f4819e95b611ca2e1d1cdc08c518b1366f6b7bc3f7dae0219,0da0abe8860982da853cfb74d7e88148bdabf495b6d6e8406ae4ac1ed56d9e35,175,True
6030f0fd,stress,2,9a2579d9cc23bd2f4819e95b611ca2e1d1cdc08c518b1366f6b7bc3f7dae0219,cc7e98106eb1542fa4ea2730598e51b3451255fb5efcf516b512b63c4d51e1e6,155,True
6030f0fd,relaxation,2,9a2579d9cc23bd2f4819e95b611ca2e1d1cdc08c518b1366f6b7bc3f7dae0219,a5b0c2a453c652362c42041bf40596d89c44ce48f971aba384c79be71140b739,137,True
6030f0fd,interest,2,9a2579d9cc23bd2f4819e95b611ca2e1d1cdc08c518b1366f6b7bc3f7dae0219,20b9621e1cdf1ef54d9d06a1662a3a5aa80ffe8a563778c41161ebd304c7fff1,131,True
6030f0fd,focus,2,9a2579d9cc23bd2f4819e95b611ca2e1d1cdc08c518b1366f6b7bc3f7dae0219,c759ca9d8ef0e9d61f91796ac380a333648299cfcbdc30620c0d77c11b12b8e6,159,True
7072a0e0,attention,2,8ca3bf305d4b46607bb8d7d67c7edd3907f53ba5e89e0b9eda72d6a094f5cc31,fe4540e53f8190423c51d95ab99b9616f8b68e48529ddcca1806b5355a801b9a,407,True
7072a0e0,engagement,2,8ca3bf305d4b46607bb8d7d67c7edd3907f53ba5e89e0b9eda72d6a094f5cc31,38e26c8495d2e5191087676b5225b57c5ced2083a27df3e4b5f26c2b54f125bb,385,True
7072a0e0,excitement,2,8ca3bf305d4b46607bb8d7d67c7edd3907f53ba5e89e0b9eda72d6a094f5cc31,97a1dcbd158e82f2cb37747aa787d3f6ebb51ac1fa5b54e2fbdf58242c459f62,397,True
7072a0e0,stress,2,8ca3bf305d4b46607bb8d7d67c7edd3907f53ba5e89e0b9eda72d6a094f5cc31,b143a484ddcc3b1ca1fbc95f1b747e4e5e29e80893d072b2849f2bfad786b43f,453,True
7072a0e0,relaxation,2,8ca3bf305d4b46607bb8d7d67c7edd3907f53ba5e89e0b9eda72d6a094f5cc31,e55870739be886d125d92dd01d640f9b57b93bfd29db2483636f7f034eedd54b,303,True
7072a0e0,interest,2,8ca3bf305d4b46607bb8d7d67c7edd3907f53ba5e89e0b9eda72d6a094f5cc31,6c36700502941333c28b0984e6b9c4ae4c51a1b67541d592a970704808f5b0b8,380,True
7072a0e0,focus,2,8ca3bf305d4b46607bb8d7d67c7edd3907f53ba5e89e0b9eda72d6a094f5cc31,13bd929d3a3c931b88637dde297a4748dc0431d0f37e3a28d04d60bcfa0097c1,407,True
7092f07b,attention,4,3c4013868e699d6104cd9dec127432b9f05c53e2c2ae3579e37f8ff18d41f4a7,017ddacdff799be68f3254e0aa3565a1cfad6c14c7850cfec281e82f0aa2f9eb,230,True
7092f07b,engagement,4,3c4013868e699d6104cd9dec127432b9f05c53e2c2ae3579e37f8ff18d41f4a7,f5870359c2361845fb6452e4390fe85aa53e82bc81d65a523b27eb8add6d5fdb,199,True
7092f07b,excitement,4,3c4013868e699d6104cd9dec127432b9f05c53e2c2ae3579e37f8ff18d41f4a7,6733deea18ee1f90b4bcf7e9deb668ecbe16734c1a8b6b8b4b9fa672857ad206,161,True
7092f07b,stress,4,3c4013868e699d6104cd9dec127432b9f05c53e2c2ae3579e37f8ff18d41f4a7,bea54ed1febd275eb4270e9cce30456658d9c17b4fd00034434fcb40b3d4bb78,242,True
7092f07b,relaxation,4,3c4013868e699d6104cd9dec127432b9f05c53e2c2ae3579e37f8ff18d41f4a7,1a3baadb5b38e81a3e4ae4299b79ee76cf1e005eab84549198471fcaedee4fb3,217,True
7092f07b,interest,4,3c4013868e699d6104cd9dec127432b9f05c53e2c2ae3579e37f8ff18d41f4a7,a2ac43888e2e8f21b497a15aa793c08767208a7cbbbca6aebfe6297a166cf670,267,True
7092f07b,focus,4,3c4013868e699d6104cd9dec127432b9f05c53e2c2ae3579e37f8ff18d41f4a7,fe59858b602b6d486bd81a2afb725e246a118d3a94a0a76184ac4756cb2af06e,167,True
7150e10a,attention,1,8de72fbf0ca2681b78de69c53ca4c9c5beb3bd67de090d798369993b27f6d7c6,61ecb55c21d1173067e59adf8f90702ba8c49572611592a6257797d408311185,467,True
7150e10a,engagement,1,8de72fbf0ca2681b78de69c53ca4c9c5beb3bd67de090d798369993b27f6d7c6,16aa6107d40974882689466629f9195169c84121a5d31d071e4e97551edcae97,446,True
7150e10a,excitement,1,8de72fbf0ca2681b78de69c53ca4c9c5beb3bd67de090d798369993b27f6d7c6,391d7c318e625e81cf2e72fc210e438d1ba423387f7eb3f417a5aaf4445edd3b,402,True
7150e10a,stress,1,8de72fbf0ca2681b78de69c53ca4c9c5beb3bd67de090d798369993b27f6d7c6,d254197e7cb69f33b5d758827d99cd1239fc1524463bfcb4ba4233b39d05cc2e,406,True
7150e10a,relaxation,1,8de72fbf0ca2681b78de69c53ca4c9c5beb3bd67de090d798369993b27f6d7c6,eb82ec58b1b091b17fa711c53eba8e871a782db0ee64878721a8273d8b6582b1,386,True
7150e10a,interest,1,8de72fbf0ca2681b78de69c53ca4c9c5beb3bd67de090d798369993b27f6d7c6,bd774c6fae6f611410a5b78c5b00041bc5ac386fc7fd00563d1ede423eaf5c12,170,True
7150e10a,focus,1,8de72fbf0ca2681b78de69c53ca4c9c5beb3bd67de090d798369993b27f6d7c6,4be7ae15632de70c5b07ca2fc5f5dab3f5dee5c9f76dd2cd814e58e18675a538,375,True
71a251fa,attention,2,706d854ef235633ed42445c4d3a1ceb9b9c2610fa22106d7b1b2ec2ddef5817a,7c5fac878092a5778df0bd74910856b8b352e29a98d6cf4407170cfa58a4872b,148,True
71a251fa,engagement,2,706d854ef235633ed42445c4d3a1ceb9b9c2610fa22106d7b1b2ec2ddef5817a,ce35642eb457c0a74a4ffefb4c249734833c1aca6af3a024d35aeba49a3a43c1,173,True
71a251fa,excitement,2,706d854ef235633ed42445c4d3a1ceb9b9c2610fa22106d7b1b2ec2ddef5817a,f15dcfb94e75190ad2bc98b8d8cfd82b50baf66946e70f352ceb2ddcf1e29e81,114,True
71a251fa,stress,2,706d854ef235633ed42445c4d3a1ceb9b9c2610fa22106d7b1b2ec2ddef5817a,31e6c65667860947a668c5d6c6b1cf8c99e81707980b236eecf7d2502b7d5404,73,True
71a251fa,relaxation,2,706d854ef235633ed42445c4d3a1ceb9b9c2610fa22106d7b1b2ec2ddef5817a,39ceedb484d08d7ea492c231d7e97c4b92d5d798771634b50c2312e3316efedb,150,True
71a251fa,interest,2,706d854ef235633ed42445c4d3a1ceb9b9c2610fa22106d7b1b2ec2ddef5817a,4dd8b6d19252a82d4f167b0cff70e3399519b2bcdbd2e0b1c3bd919ac53cf06c,164,True
71a251fa,focus,2,706d854ef235633ed42445c4d3a1ceb9b9c2610fa22106d7b1b2ec2ddef5817a,f92e98d03ae2e253e673c0b65d49dd0d095fbaf2a9f0f0f95180fdaa3814e78e,149,True
71c09041,attention,2,c9bf3b1dafc30e23b97b71ea286a0ade61ae5d4a60d51458cc0f26683dbf59d9,91cb13b5813965b2c6c82a9598e4e599864df43ddad0794799de69e1ecc41c26,111,True
71c09041,engagement,2,c9bf3b1dafc30e23b97b71ea286a0ade61ae5d4a60d51458cc0f26683dbf59d9,6e745766811957cae6b9de0ef8c0dcbe32029cdc390319107eb41cbeb79b29a1,330,True
71c09041,excitement,2,c9bf3b1dafc30e23b97b71ea286a0ade61ae5d4a60d51458cc0f26683dbf59d9,6f13884e342c6a4e5a57d05760b399fa04fdcf788a67dde54b292eced721c123,225,True
71c09041,stress,2,c9bf3b1dafc30e23b97b71ea286a0ade61ae5d4a60d51458cc0f26683dbf59d9,7d0553d6364beba2d9e219ae07a06a0a9fa37a2a4dfbcad1529335e65a75e009,248,False
71c09041,relaxation,2,c9bf3b1dafc30e23b97b71ea286a0ade61ae5d4a60d51458cc0f26683dbf59d9,ba1cfa56cf8aadc23e127a2a0dad65c99ce41364e5b40ffee4be3d8c9b56988a,336,True
71c09041,interest,2,c9bf3b1dafc30e23b97b71ea286a0ade61ae5d4a60d51458cc0f26683dbf59d9,46c335c9765254bfb72e3cc9757e87f2b51e6984eda6040fbbfaeca75ac7308f,283,True
71c09041,focus,2,c9bf3b1dafc30e23b97b71ea286a0ade61ae5d4a60d51458cc0f26683dbf59d9,12098b5dc63762e029a92a83c682f153c4bea27b99e969e7639a597294f37735,249,True
71e10186,attention,5,b5054d00fc1a660d0139736c03f632cc3830ab18d3a9c1ec9ce1f5597f846eff,36d3d0ed6f708739c5e744fa82ed69d1f2d06e60621af4636d542b9db36149b5,436,True
71e10186,engagement,5,b5054d00fc1a660d0139736c03f632cc3830ab18d3a9c1ec9ce1f5597f846eff,0905a93420505ee04681b4d011a8db2f0efb95b149d0a482d1f352698e9dc8f4,451,True
71e10186,excitement,5,b5054d00fc1a660d0139736c03f632cc3830ab18d3a9c1ec9ce1f5597f846eff,16ce358ce1494c52ad85bde7e41f6ff7d8c904d64f4b8c46a5ce1fb53051b587,425,True
71e10186,stress,5,b5054d00fc1a660d0139736c03f632cc3830ab18d3a9c1ec9ce1f5597f846eff,b69248164026cc699f21c0bf76f7e5e8fba079399a19a4efe7ef7f76ae1b17ec,525,True
71e10186,relaxation,5,b5054d00fc1a660d0139736c03f632cc3830ab18d3a9c1ec9ce1f5597f846eff,f18975ab0bed24e8d5f4a308eee9b1d5e4beba365641180dbfc8cbff0e7037ae,517,True
71e10186,interest,5,b5054d00fc1a660d0139736c03f632cc3830ab18d3a9c1ec9ce1f5597f846eff,15a29d244a55d88a70e12a90e70e064d4f54db08a65fd89cb943f7e363365eac,452,True
71e10186,focus,5,b5054d00fc1a660d0139736c03f632cc3830ab18d3a9c1ec9ce1f5597f846eff,250c92c8db6820c8f6670807a13255a61c0be6be0e739308a69ac0b5a7c98a00,419,True
71f0603f,attention,1,d9706ac878efd2a8ea92a1c647086d0b98f7a63ff448dd9dbf4db26134b1a16c,595ed4334245853a6b5b381c05dd115a0859ce688496b5a07eacb19f52a08d68,533,True
71f0603f,engagement,1,d9706ac878efd2a8ea92a1c647086d0b98f7a63ff448dd9dbf4db26134b1a16c,b9e416d0ae782905233d16d9fb5ef741890087f7eab54551646b30d85e5ede93,624,True
71f0603f,excitement,1,d9706ac878efd2a8ea92a1c647086d0b98f7a63ff448dd9dbf4db26134b1a16c,897a8c81caee2087a0f6590982f571d507fc215958f9a2d44b9d931f6a29f6b0,621,True
71f0603f,stress,1,d9706ac878efd2a8ea92a1c647086d0b98f7a63ff448dd9dbf4db26134b1a16c,d787e18f302ccca0ab46a4a273d2012a1941ca8ae6a209be119a1ebbf97000a6,488,True
71f0603f,relaxation,1,d9706ac878efd2a8ea92a1c647086d0b98f7a63ff448dd9dbf4db26134b1a16c,f6dec376ee7a2d1be5c34360ae3918569adc5173430d48815d0c80b19b8ec8a5,670,True
71f0603f,interest,1,d9706ac878efd2a8ea92a1c647086d0b98f7a63ff448dd9dbf4db26134b1a16c,f6eff89343b13c9acdd70afb4d74011f571d713196caed9bfd5922101df857ad,666,True
71f0603f,focus,1,d9706ac878efd2a8ea92a1c647086d0b98f7a63ff448dd9dbf4db26134b1a16c,c782f2fde0942647968fc529161733ded7f9b917e78e60f5862de7c4515e4f59,641,True
71f21142,attention,3,92c2ae7d6c637345bbeef48c93c477135a01a3f874133830b80b83b4b8c3b123,fea1489cdf339c287bb1cd782a1989662353ec2522b080eeedf983247f9def48,243,True
71f21142,engagement,3,92c2ae7d6c637345bbeef48c93c477135a01a3f874133830b80b83b4b8c3b123,07ad8f6f517f48a907dba4d0390b7d7af4ac88b3a5fe0d5784f97e52e4e5584c,187,True
71f21142,excitement,3,92c2ae7d6c637345bbeef48c93c477135a01a3f874133830b80b83b4b8c3b123,7a9df755593ef4ba68e9613233034cec2e6b2f603aee0ad5c8b99017b15ed4dd,262,True
71f21142,stress,3,92c2ae7d6c637345bbeef48c93c477135a01a3f874133830b80b83b4b8c3b123,802a1d8b108b0c3087b10c2b393ab4b97cb59f949fd027b5a8e3d2d67450c79f,123,False
71f21142,relaxation,3,92c2ae7d6c637345bbeef48c93c477135a01a3f874133830b80b83b4b8c3b123,e84cbe38009098df945a2010229dc466e3ec0b40646d449ab40bca5a378b3859,257,True
71f21142,interest,3,92c2ae7d6c637345bbeef48c93c477135a01a3f874133830b80b83b4b8c3b123,cf443d911e229a2b1af0805c6eaf7996f470b726eb20939238d5d3b172b0c7ba,136,True
71f21142,focus,3,92c2ae7d6c637345bbeef48c93c477135a01a3f874133830b80b83b4b8c3b123,9ed04541354f10d54b6c50fd2fbc3916a0bad783d21f273e06fcae28e071f872,216,True
8030618f,attention,4,94d28f0bb4246219fd79c9075e708fb16b985ddda2453b44bed6c60571fa8f57,a0fc97f917cb0d9a9d56b34554d3c265f479e0cb5d73e10e98be1a9d1bdc57ea,206,True
8030618f,engagement,4,94d28f0bb4246219fd79c9075e708fb16b985ddda2453b44bed6c60571fa8f57,7f942bb4421a8a1df4b0df11ee43bc50e11c204c21af00ba2e149accce5c20d9,182,True
8030618f,excitement,4,94d28f0bb4246219fd79c9075e708fb16b985ddda2453b44bed6c60571fa8f57,15ec32f2483a6678b7b1cf725124f4b765e5c5fcb9b0902ae636eea53dbbbee8,125,True
8030618f,stress,4,94d28f0bb4246219fd79c9075e708fb16b985ddda2453b44bed6c60571fa8f57,728dbc5d626fcb6deea620edfcf96387f659728e1ab3014ba61507aaa961ea8b,125,True
8030618f,relaxation,4,94d28f0bb4246219fd79c9075e708fb16b985ddda2453b44bed6c60571fa8f57,302eb6acec0f17da0f9503b266b44ee0a9bf3057decbb115f6f8ebc8d7b2e7ee,183,True
8030618f,interest,4,94d28f0bb4246219fd79c9075e708fb16b985ddda2453b44bed6c60571fa8f57,56486f0282116bf1baa8ed512a5c19d2c38d6a4ea75b1a202aa56ce29a22108d,147,True
8030618f,focus,4,94d28f0bb4246219fd79c9075e708fb16b985ddda2453b44bed6c60571fa8f57,70aef016ec525db6a9f5449da9e2cca52fcfd26a686fcc930a15aefe5d210d83,167,True
8191f1d9,attention,5,c3d969fb04a453abb50f20af87a57a65a9e0f9e5bbc010b9da494c482babc3d0,33d4e3638a3dab0d04624a4ae5b8823cabbc1b38c497e63483e6a1632c682482,431,True
8191f1d9,engagement,5,c3d969fb04a453abb50f20af87a57a65a9e0f9e5bbc010b9da494c482babc3d0,4e471f685c421c8f5f228c83cb601ac1b1acb50313bead70a1edf37a7dc073ee,513,True
8191f1d9,excitement,5,c3d969fb04a453abb50f20af87a57a65a9e0f9e5bbc010b9da494c482babc3d0,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,439,True
8191f1d9,stress,5,c3d969fb04a453abb50f20af87a57a65a9e0f9e5bbc010b9da494c482babc3d0,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,498,True
8191f1d9,relaxation,5,c3d969fb04a453abb50f20af87a57a65a9e0f9e5bbc010b9da494c482babc3d0,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,474,True
8191f1d9,interest,5,c3d969fb04a453abb50f20af87a57a65a9e0f9e5bbc010b9da494c482babc3d0,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,548,True
8191f1d9,focus,5,c3d969fb04a453abb50f20af87a57a65a9e0f9e5bbc010b9da494c482babc3d0,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,411,True
81e150c1,attention,5,a84883bb44eadf95ffe354467d77712c5691116c2ff683126fbdb6984939e7e4,6654403cbb75e8273b8b6b98465ff10e776f43cd40d699f74383397b51b2c6ea,210,True
81e150c1,engagement,5,a84883bb44eadf95ffe354467d77712c5691116c2ff683126fbdb6984939e7e4,b9b21e1f06cea130f669aa583ab532190e4b40e20775591068c52b1645dc6d66,243,True
81e150c1,excitement,5,a84883bb44eadf95ffe354467d77712c5691116c2ff683126fbdb6984939e7e4,486d27becd25f2e329044a131c7a21faa55a44238d61f9f0333455689ef478e0,194,True
81e150c1,stress,5,a84883bb44eadf95ffe354467d77712c5691116c2ff683126fbdb6984939e7e4,feb5adc6cae899411787e172db2ccf4119c0d3474a03028abec528e12a8ee5c2,229,True
81e150c1,relaxation,5,a84883bb44eadf95ffe354467d77712c5691116c2ff683126fbdb6984939e7e4,ebc736f4f73724f507f0b6de3a2e4104a7df35ce492e2ad25aeb4f2cf3f1fdc3,269,True
81e150c1,interest,5,a84883bb44eadf95ffe354467d77712c5691116c2ff683126fbdb6984939e7e4,6f986a3d04167fcc4be8b1810439bc2d3db9527dde6f6105a628c56ac701d2d4,229,True
81e150c1,focus,5,a84883bb44eadf95ffe354467d77712c5691116c2ff683126fbdb6984939e7e4,246c9df90190fe18efdab5b0639bbb8d402a17a4dd9d5b1a99de752d90536892,243,True
81f1f0fe,attention,1,f14676ded5005b84e68b4fbf2f68c11fe1b12906ceccd5d0724d7d6e911bc24c,2c156a20756451143c44d5935b34082b6e4d0b9918f64717ce6446d39ab32810,285,True
81f1f0fe,engagement,1,f14676ded5005b84e68b4fbf2f68c11fe1b12906ceccd5d0724d7d6e911bc24c,65315387c9e25fe45f52e8ba48ab49af392d37dc4139620d8f92b974230a199b,322,True
81f1f0fe,excitement,1,f14676ded5005b84e68b4fbf2f68c11fe1b12906ceccd5d0724d7d6e911bc24c,29ec33230e5f5d7dc02e7944cc4a18e2ac1f68f1d70267757247387b4d29d51c,309,True
81f1f0fe,stress,1,f14676ded5005b84e68b4fbf2f68c11fe1b12906ceccd5d0724d7d6e911bc24c,cc5d1fcc3a9cd6e272e9f3b3b1d77c5114299fcc0abee40683b2cfa39bb63a92,357,True
81f1f0fe,relaxation,1,f14676ded5005b84e68b4fbf2f68c11fe1b12906ceccd5d0724d7d6e911bc24c,87fb69e74da4238e461142da81173bc409039df6735d1fa586453195da200c08,337,True
81f1f0fe,interest,1,f14676ded5005b84e68b4fbf2f68c11fe1b12906ceccd5d0724d7d6e911bc24c,ce92fad43fd65f1b3b1f0c4645184d0c81521a4dbe5d0029950b97961b0d6d84,370,True
81f1f0fe,focus,1,f14676ded5005b84e68b4fbf2f68c11fe1b12906ceccd5d0724d7d6e911bc24c,d285d791bc0bfc9ed4d523b7d22769abe2059da1e969816a6a1ddaeda173bc73,306,True
9192c107,attention,2,ccf84d32d9eaae31857ff33b7e92792067afd20dcad063944edf29ce76f05491,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
9192c107,engagement,2,ccf84d32d9eaae31857ff33b7e92792067afd20dcad063944edf29ce76f05491,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
9192c107,excitement,2,ccf84d32d9eaae31857ff33b7e92792067afd20dcad063944edf29ce76f05491,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
9192c107,stress,2,ccf84d32d9eaae31857ff33b7e92792067afd20dcad063944edf29ce76f05491,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
9192c107,relaxation,2,ccf84d32d9eaae31857ff33b7e92792067afd20dcad063944edf29ce76f05491,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
9192c107,interest,2,ccf84d32d9eaae31857ff33b7e92792067afd20dcad063944edf29ce76f05491,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
9192c107,focus,2,ccf84d32d9eaae31857ff33b7e92792067afd20dcad063944edf29ce76f05491,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,False
a02151ac,attention,2,7d010eff362bd346b9963288d8cda923f4fe63324501ee3dc5d8de63168807c0,14442a6cecc8ce919e40f6dbaf7f03c6076cc3fd6c48c95a42d72fb8db71e54c,340,True
a02151ac,engagement,2,7d010eff362bd346b9963288d8cda923f4fe63324501ee3dc5d8de63168807c0,61f07c988c5fad312857978c1997bf6971994d98b24cff3033070ad18d8cab5d,265,True
a02151ac,excitement,2,7d010eff362bd346b9963288d8cda923f4fe63324501ee3dc5d8de63168807c0,9d1f846f8826f5882127016146d581fed9c25232fe7db3224452bad3d90413ce,409,True
a02151ac,stress,2,7d010eff362bd346b9963288d8cda923f4fe63324501ee3dc5d8de63168807c0,67f6809f032fc9ebfb036a46a3c3987a25f9446ed34b84380441a7043bb0c12d,322,True
a02151ac,relaxation,2,7d010eff362bd346b9963288d8cda923f4fe63324501ee3dc5d8de63168807c0,e1b2cfebf157407c60f828531f5f9895961f3dbf75b100c3fe478e4eec41249b,389,True
a02151ac,interest,2,7d010eff362bd346b9963288d8cda923f4fe63324501ee3dc5d8de63168807c0,2ccb53cdb3997eb0c8bdae62e7639c3240cdf95034e2a4097613fd3cc4af7d0a,270,True
a02151ac,focus,2,7d010eff362bd346b9963288d8cda923f4fe63324501ee3dc5d8de63168807c0,c2615751b397a76df01986f974b365f007a28b09881a256e7ba217dcb3326791,395,True
a1721173,attention,1,a40eeb8352387fe7f4defea1a8c6bfbd012db801a196bff116ade9efa3e4a547,211ebc1cd6df47b34e3b1d800c509f307ad1f775cf8de153a1d2901a282fae14,80,True
a1721173,engagement,1,a40eeb8352387fe7f4defea1a8c6bfbd012db801a196bff116ade9efa3e4a547,4d826942164a95e47093c7ae84f91f2ba9f28e3dec087edef66f7eed90a6c4a0,47,True
a1721173,excitement,1,a40eeb8352387fe7f4defea1a8c6bfbd012db801a196bff116ade9efa3e4a547,abac1927003aff084ae88553fc286844c8e9babc4312e3028eb6c5bf7b846953,78,True
a1721173,stress,1,a40eeb8352387fe7f4defea1a8c6bfbd012db801a196bff116ade9efa3e4a547,f8309536d8341a3233afd0a00bc5a797d04256c3851890aaad8efa1f7d85e7c4,112,True
a1721173,relaxation,1,a40eeb8352387fe7f4defea1a8c6bfbd012db801a196bff116ade9efa3e4a547,92109cee2b0ce078a14ab8e6c5a7b5293daf4ad9cbb2c8ace11c8c81aaa65ebb,108,True
a1721173,interest,1,a40eeb8352387fe7f4defea1a8c6bfbd012db801a196bff116ade9efa3e4a547,52f6001aef7b2fe51f3cf81a16921c82822cb4be3ebf46c60027121bed04f0a7,106,True
a1721173,focus,1,a40eeb8352387fe7f4defea1a8c6bfbd012db801a196bff116ade9efa3e4a547,3bf97c6028c6db8eb033d72e6e3a0d0029ca5c5699ba28968e051fed5b0ceb1f,58,True
a1b210fc,attention,4,6fadb0f6611f8c6875910f5f0e21536b84b04f5250f9260280f6f74eddf8c575,35503ba14b58aebf968bb70defbd829a8235bdc13ab5d51552797abb9d0bea9f,284,True
a1b210fc,engagement,4,6fadb0f6611f8c6875910f5f0e21536b84b04f5250f9260280f6f74eddf8c575,812fd4be251238ffd4c7f92d17c6f773aa9995b00c1657b078823d0cb84b8c3f,279,True
a1b210fc,excitement,4,6fadb0f6611f8c6875910f5f0e21536b84b04f5250f9260280f6f74eddf8c575,94bfa29afa95fd09a873aa21e807b227662c378cea03b97074cc0a9c884cf9be,284,True
a1b210fc,stress,4,6fadb0f6611f8c6875910f5f0e21536b84b04f5250f9260280f6f74eddf8c575,95a5dabcff70f65304f14e9942d9e62df43e7475494b64949f922f802d012cd1,124,True
a1b210fc,relaxation,4,6fadb0f6611f8c6875910f5f0e21536b84b04f5250f9260280f6f74eddf8c575,c29326f2dae2f9c5f677c4c29dfddf123c5e9b724edf284dc98abfbb94a39ed1,336,True
a1b210fc,interest,4,6fadb0f6611f8c6875910f5f0e21536b84b04f5250f9260280f6f74eddf8c575,d1ff88ac2204680b34dfc512fcdf9ccfb8d69b5f9d6445d5585d197f2f6f649e,365,True
a1b210fc,focus,4,6fadb0f6611f8c6875910f5f0e21536b84b04f5250f9260280f6f74eddf8c575,199eec8793998394383020827b945c577c701483dfa5354d6073e7c37252fb2e,237,True
b0700166,attention,3,368a70a4a3c6fe1e4d26ac647c6fde5cbd9c3ad3ac151ab63a469fce1a7acd9d,166ce5b5fa3d031ea4b87015049842e04f9fc93fb144debe9ae21972558af682,431,True
b0700166,engagement,3,368a70a4a3c6fe1e4d26ac647c6fde5cbd9c3ad3ac151ab63a469fce1a7acd9d,6d78e9181e430db2dd866248a288d81ca5815ecbfedd3a46ea2eb028c830c111,372,True
b0700166,excitement,3,368a70a4a3c6fe1e4d26ac647c6fde5cbd9c3ad3ac151ab63a469fce1a7acd9d,0b00dd2260b1d651c5eaee9696bd9c208dba5dd2b740eb1deb8778704607392d,336,True
b0700166,stress,3,368a70a4a3c6fe1e4d26ac647c6fde5cbd9c3ad3ac151ab63a469fce1a7acd9d,ef975bcb69998f7b1fefc381428f3112c8bda50cdea3e047f7e3d6b7c39d5e85,382,True
b0700166,relaxation,3,368a70a4a3c6fe1e4d26ac647c6fde5cbd9c3ad3ac151ab63a469fce1a7acd9d,9ea4d15f9e6c5c4d6d6940feef3eb8c780c6a5f7164d902fb3009fab6b41b586,405,True
b0700166,interest,3,368a70a4a3c6fe1e4d26ac647c6fde5cbd9c3ad3ac151ab63a469fce1a7acd9d,556ae49448868c6456bfcd5f440d74f9bd9d429971bf1df8cd8b7c659f38e016,440,True
b0700166,focus,3,368a70a4a3c6fe1e4d26ac647c6fde5cbd9c3ad3ac151ab63a469fce1a7acd9d,480d1186a68ab135e87ff81801266b4800255264baa115b58bfe667676619066,339,True
b112005d,attention,4,7c8a08aecf81ca0ad1595b85d6a7674aefc39f9ac8d18452ac529c7cfccdcc80,b5fd3c35d5df54505044fbd8f60860fe1b6fd89a49f6aab7bd2a42bc33e26938,416,True
