model,budget_seconds,subject_id,n_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
xgboost,900,0012905a,7,0.7486392739873425,0.7535426449331545,0.004903370945812073,0.7460552523780886,0.7536232097018436,0.007567957323755148,0.870763746920073,0.8431882074612519,-0.027575539458821106,0.626514801054612,0.6638970824050572,0.03738228135044525,0.7785421720290809,0.7836368454407422,0.005094673411661381,0.7605279849875662,0.76772084811291,0.007192863125343697
xgboost,900,0110f12e,7,0.81032569189297,0.8127563994299527,0.0024307075369827125,0.8054551985706395,0.8069430537925271,0.001487855221887451,0.8104765104577999,0.8302711017906782,0.01979459133287839,0.8101748733281401,0.7952416970692271,-0.01493317625891293,0.8092767714771492,0.8082722118639942,-0.0010045596131548842,0.8112788119401394,0.812030291050467,0.0007514791103276432
xgboost,900,0182e16c,7,0.673460906532984,0.7977873447320448,0.12432643819906083,0.6157195413078113,0.765745534453224,0.1500259931454127,0.6500372164131089,0.8384587221763654,0.18842150576325664,0.6968845966528591,0.757115967287724,0.060231370634865056,0.7604727973304557,0.7695154391514849,0.009042641821029223,0.6866765763272175,0.7933611459615675,0.1066845696343501
xgboost,900,01c2a0d8,7,0.7797008254894663,0.7963353375909696,0.01663451210150327,0.7569913713984023,0.7749909015805466,0.017999530182144192,0.724590541167823,0.8604252107936178,0.13583466962579482,0.8348111098111097,0.7322454643883215,-0.10256564542278826,0.7884715926528819,0.7935351514472957,0.005063558794413654,0.8078343824493991,0.8073025393002429,-0.0005318431491562826
xgboost,900,1081b177,7,0.7900217374678787,0.807241761851136,0.017220024383257062,0.7760365448590918,0.7996965773719342,0.023660032512842353,0.6282479810523502,0.6832319380716819,0.054983957019331696,0.9517954938834073,0.9312515856305899,-0.02054390825281755,0.8195941937494284,0.8210597730352471,0.0014655792858187919,0.808900740067242,0.8267986387195726,0.01789789865233068
xgboost,900,20201194,7,0.712578393116791,0.7670939174267455,0.05451552430995451,0.6943639403428575,0.7598572143846731,0.06549327404181562,0.6754625508858629,0.7563152130199323,0.08085266213406915,0.749694235347719,0.7778726218335589,0.028178386485839892,0.7643968266446807,0.7754381139580693,0.011041287313388557,0.7384921430340184,0.7951114270067644,0.056619283972745946
xgboost,900,2162c09e,7,0.7948242303814298,0.7997437699564074,0.004919539574977515,0.7800595715566195,0.7853167017550751,0.0052571301984554175,0.6583578752308058,0.692139286995417,0.03378141176461119,0.9312905855320539,0.9073482529173977,-0.023942332614656153,0.8138633861226989,0.8144373956175153,0.0005740094948162617,0.8260090064989464,0.8283831408369755,0.0023741343380291008
xgboost,900,2182c1cd,7,0.720401965708059,0.7512623542269835,0.030860388518924538,0.7016425673459548,0.7455230779929253,0.04388051064697039,0.5259812373564231,0.6357519584330233,0.10977072107660023,0.914822694059695,0.8667727500209436,-0.048049944038751166,0.7551884098983118,0.7660764826496794,0.010888072751367701,0.7206509183853237,0.7598178847452325,0.03916696635990854
xgboost,900,219060fa,5,0.7572819632248515,0.7785118295664502,0.02122986634159858,0.755846905474814,0.7820193183833951,0.0261724129085811,0.8090488618368086,0.818518414741628,0.009469552904819212,0.7055150646128945,0.7385052443912723,0.032990179778377905,0.8253312715557899,0.8209848874745596,-0.004346384081230314,0.8064522503880566,0.8178061205088583,0.011353870120801713
xgboost,900,21a031f6,7,0.7722063033059902,0.7660817544894235,-0.006124548816566829,0.7342664330475154,0.745951033804839,0.011684600757323551,0.7318105611744267,0.8574119201478432,0.12560135897341648,0.8126020454375537,0.6747515888310035,-0.13785045660655018,0.7605735827365089,0.7735057838942716,0.012932201157762644,0.7508639104131117,0.7730298768583659,0.022165966445254117
xgboost,900,30908049,7,0.7191714321378637,0.7453349308495459,0.026163498711682172,0.6580762760252599,0.6780295739449915,0.019953297919731588,0.7906289739235693,0.8174980427936472,0.026869068870077832,0.6477138903521583,0.6731718189054448,0.025457928553286522,0.7219592570159711,0.6986065879031438,-0.023352669112827313,0.7231167150955373,0.7220121036808446,-0.0011046114146926864
xgboost,900,30c140ca,7,0.7258764950089333,0.6865495626050607,-0.03932693240387256,0.6696388596798798,0.6217225856337313,-0.047916274046148545,0.6990340596112976,0.6535195848849321,-0.04551447472636559,0.752718930406569,0.7195795403251894,-0.033139390081379484,0.7250795647794004,0.7118377882422227,-0.01324177653717776,0.6905900499343235,0.6564115001368691,-0.034178549797454286
xgboost,900,3110e0c7,7,0.6047626531958014,0.6023221452826358,-0.0024405079131654605,0.5486281811705945,0.5474077872577949,-0.0012203939127995841,0.598666987933715,0.5787305799252312,-0.019936408008483657,0.6108583184578876,0.6259137106400402,0.015055392182152747,0.605206015291386,0.6056166878085311,0.0004106725171450102,0.586303459151613,0.5867267874411687,0.0004233282895556023
xgboost,900,40009139,7,0.8011528942971727,0.8040787079679445,0.0029258136707716203,0.7862284759302434,0.788618121452469,0.0023896455222257584,0.8110688044437536,0.8554562356514224,0.04438743120766892,0.7912369841505924,0.7527011802844664,-0.03853580386612571,0.812772654951801,0.8082626861656419,-0.004509968786158883,0.7958926188846546,0.797172342350262,0.001279723465607674
xgboost,900,40f0714a,7,0.7802232368199716,0.8194161867272073,0.039192949907235604,0.7068367677842983,0.746906179745064,0.040069411960765855,0.8824716473457892,0.8753287902029321,-0.00714285714285715,0.6779748262941541,0.7635035832514825,0.08552875695732838,0.7934184811649423,0.7842154578870606,-0.009203023277881583,0.7899831556039445,0.8199460109905286,0.029962855386584195
xgboost,900,41e2010c,7,0.7439352752527933,0.780351613754265,0.03641633850147171,0.7058225121115486,0.7517220951125029,0.04589958300095441,0.8169904724998178,0.8415555997836102,0.024565127283792225,0.6708800780057685,0.7191476277249197,0.048267549719151245,0.7875947224125731,0.7789000204081711,-0.008694702004402064,0.7379514530647345,0.7795268087768339,0.041575355712099436
xgboost,900,5001d09a,7,0.7846156380833135,0.7873763600558361,0.002760721972522671,0.774510666479871,0.7781152523761419,0.0036045858962709476,0.8857499916613217,0.8768214202327503,-0.008928571428571412,0.6834812845053052,0.697931299878922,0.014450015373616771,0.8070478284824318,0.8049238417346868,-0.0021239867477451974,0.8104888796258071,0.813705466875469,0.003216587249661943
xgboost,900,50c02189,7,0.6309809274294542,0.7141703182469399,0.08318939081748548,0.5509190270634966,0.6936008635770372,0.14268183651354063,0.5832444445579303,0.7829132611122305,0.1996688165543002,0.6787174103009784,0.6454273753816492,-0.0332900349193292,0.6853737069607663,0.7079764892472327,0.022602782286466505,0.621289202511624,0.7157230834100847,0.0944338808984608
