model,budget_seconds,subject_id,n_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,300,a02151ac,5,0.7189541686628954,0.7253457652419044,0.006391596579009029,0.6779222655734894,0.7186447905610661,0.04072252498757667,0.6089451373885344,0.781754906429579,0.17280976904104467,0.8289631999372563,0.6689366240542297,-0.16002657588302666,0.7613025100166513,0.7383935272797906,-0.022908982736860838,0.7320581245404332,0.7499273699623721,0.017869245421938997
lightgbm,300,a1b210fc,4,0.7675977321820212,0.7388457374066418,-0.02875199477537929,0.7704399324035649,0.7092325996195887,-0.06120733278397633,0.867020259938838,0.6186216094934185,-0.2483986504454195,0.6681752044252044,0.8590698653198653,0.1908946608946609,0.800102998317268,0.7970071681895328,-0.0030958301277353995,0.8127130242563262,0.7422083480906041,-0.07050467616572204
lightgbm,300,b0700166,4,0.6621462143522931,0.708501069714655,0.04635485536236167,0.5543031303678332,0.644387476009493,0.09008434564165967,0.740826431539402,0.7393418306040646,-0.0014846009353374975,0.5834659971651845,0.6776603088252453,0.09419431166006079,0.7077172031869943,0.7274858181850942,0.01976861499809987,0.6129995713373453,0.6903270586527562,0.0773274873154109
lightgbm,300,b112005d,3,0.7222524819758988,0.6765707553494141,-0.04568172662648451,0.7297119651613017,0.6669542529468299,-0.06275771221447168,0.8976284302674032,0.9563416277719293,0.05871319750452612,0.546876533684394,0.3967998829268989,-0.15007665075749513,0.7636732250013406,0.765316516267679,0.0016432912663383314,0.7700720758792318,0.7535774720888821,-0.01649460379034969
lightgbm,300,b1c2f044,5,0.8497429296845102,0.832506971770522,-0.01723595791398804,0.8321799014981555,0.8461752533610486,0.013995351862893224,0.8452756208147765,0.9299288347895003,0.0846532139747238,0.8542102385542437,0.7350851087515439,-0.11912512980269989,0.8424832777347312,0.8795474503651377,0.03706417263040642,0.8540825314045815,0.881501154758665,0.027418623354083405
lightgbm,300,c060c06a,2,0.7591130267261685,0.7848455375821068,0.025732510855938306,0.7480687991779292,0.7770381292012116,0.02896933002328239,0.5611449666002578,0.8908355795148248,0.32969061291456697,0.9570810868520792,0.6788554956493889,-0.2782255912026904,0.8063555545484757,0.7914186507936508,-0.014936903754824926,0.7603083567145293,0.7802648951972273,0.019956538482697905
lightgbm,300,c112918e,6,0.6855527534004818,0.710075526011941,0.024522772611459315,0.6318737173466117,0.6852005773840707,0.053326860037458866,0.5279266425438646,0.8396952925958509,0.3117686500519863,0.8431788642570991,0.5804557594280314,-0.2627231048290676,0.7539748486521547,0.7894795103483391,0.035504661696184305,0.6746687826929572,0.7325164931540614,0.05784771046110428
lightgbm,300,c1a150b1,1,0.7437288668711174,0.7005189903279075,-0.043209876543209846,0.7685468185607113,0.7190894857280501,-0.04945733283266118,0.9936305732484076,0.9936305732484076,0.0,0.49382716049382713,0.4074074074074074,-0.08641975308641975,0.8837439643431968,0.8676470588235294,-0.01609690551966736,0.8235294117647058,0.7941176470588235,-0.02941176470588236
lightgbm,300,d0724095,4,0.7698077865818509,0.784459378975963,0.01465159239411204,0.7288409520829893,0.753527450992,0.02468649890901073,0.6658044617554962,0.7087872462905958,0.042982784535099544,0.8738111114082056,0.8601315116613302,-0.013679599746875465,0.7603503135481612,0.7667240608660535,0.0063737473178924475,0.7383899287006226,0.7662877424317783,0.027897813731155657
lightgbm,300,d0e2d025,4,0.7579937496989896,0.7702835556742977,0.012289805975308238,0.7364322373994234,0.7516110137523765,0.015178776352953005,0.9155246672735943,0.9465420297394547,0.031017362465860343,0.6004628321243848,0.5940250816091409,-0.006437750515243923,0.7993744704491867,0.8008464783989868,0.0014720079498001248,0.7790809738609643,0.7836338755814051,0.004552901720440872
lightgbm,300,d111e017,6,0.8801668012596541,0.8809460360295548,0.0007792347699006977,0.8742971918895798,0.8751711864561783,0.0008739945665984424,0.8338606648481943,0.8294616009534167,-0.004399063894777612,0.9264729376711136,0.9324304711056928,0.00595753343457911,0.8891230517573888,0.8892822046624341,0.00015915290504518267,0.876219699206653,0.876954975744738,0.0007352765380849909
lightgbm,300,d142d110,5,0.6522915458387477,0.6343318552561061,-0.017959690582641397,0.6151765300858043,0.59098281219227,-0.02419371789353423,0.4955993431855501,0.4236945812807882,-0.07190476190476192,0.8089837484919453,0.8449691292314243,0.0359853807394791,0.620932269537519,0.6156632860866733,-0.0052689834508459436,0.7305377259381661,0.7080876980844494,-0.02245002785371677
lightgbm,300,d151b0c4,4,0.760461091124772,0.7702617412299225,0.009800650105150549,0.7546687195317097,0.7668854790297785,0.01221675949806883,0.7479418763218515,0.8362766430549072,0.08833476673305568,0.7729803059276925,0.7042468394049379,-0.06873346652275453,0.8028367587211862,0.8026709296587033,-0.0001658290624828307,0.772159489858147,0.7830610636073292,0.010901573749182214
lightgbm,300,d18000a3,2,0.8183364595891907,0.8535185678178224,0.03518210822863177,0.8053397753226459,0.8477306138485047,0.04239083852585884,0.754147465437788,0.8463133640552996,0.09216589861751151,0.8825254537405931,0.8607237715803453,-0.021801682160247915,0.8302796101910587,0.8503591231885607,0.02007951299750199,0.8068272576474333,0.8479365753126274,0.0411093176651941
lightgbm,300,e0c0408a,4,0.7360580058633647,0.8124732236082084,0.0764152177448437,0.6935390498799718,0.7966394834604282,0.10310043358045644,0.7032307303414482,0.7890157112856809,0.08578498094423273,0.7688852813852813,0.835930735930736,0.06704545454545452,0.7924946581196581,0.818871935359921,0.026377277240262786,0.7261992153653605,0.8063534947530566,0.08015427938769616
lightgbm,300,f0f2a1e1,2,0.8224610250881219,0.8208339227879999,-0.0016271023001219742,0.8028050475494655,0.7993858785844539,-0.003419168965011543,0.9209261909629932,0.9277755060314864,0.006849315068493178,0.7239958592132505,0.7138923395445134,-0.010103519668737126,0.8201141116446048,0.8188483212528475,-0.0012657903917573377,0.8149905123339658,0.8113140417457305,-0.003676470588235281
lightgbm,300,f121f1e0,5,0.6893734434213754,0.7226183578992008,0.03324491447782536,0.6365646229346453,0.6760510251232605,0.03948640218861534,0.898499533440221,0.9122848712621515,0.013785337821930522,0.4802473534025298,0.5329518445362499,0.052704491133720166,0.7273467324507662,0.7330562034360895,0.005709470985323395,0.665112431084445,0.6897079403103068,0.0245955092258618
lightgbm,300,f1a0c120,7,0.7192285385056209,0.7385526750078961,0.019324136502275317,0.7233936098464266,0.7399849520261518,0.016591342179725077,0.6443910391730373,0.670606715534465,0.026215676361427694,0.7940660378382042,0.8064986344813271,0.012432596643122937,0.8059896165071029,0.8006296738984133,-0.005359942608689676,0.826743693952845,0.804282743963247,-0.022460949989598102
lightgbm,300,f1d06060,4,0.7125344928483252,0.774757202813189,0.0622227099648639,0.6722869126190569,0.7664122883137804,0.09412537569472337,0.45650600665798236,0.6582977517248034,0.20179174506682113,0.9685629790386681,0.8912166539015747,-0.07734632513709339,0.7845715159082508,0.7978683044495467,0.013296788541295956,0.6945109866894397,0.7748425675926571,0.08033158090321751
