model,budget_seconds,subject_id,n_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,900,7072a0e0,7,0.7632606572280404,0.7741153012622094,0.010854644034169152,0.6920746190062831,0.7211640006852301,0.029089381678947115,0.8122556083390763,0.8818514061598429,0.06959579782076657,0.7142657061170042,0.6663791963645761,-0.04788650975242827,0.7390517561356527,0.751378506287052,0.01232675015139936,0.7285874034399875,0.7584223467614617,0.029834943321474214
lightgbm,900,7092f07b,7,0.6816180404105311,0.7070652409179345,0.025447200507403425,0.6066771387722518,0.6408109929306932,0.034133854158441376,0.8502328911242971,0.8469074588406996,-0.003325432283597361,0.5130031896967651,0.5672230229951694,0.05421983329840425,0.747405352491177,0.7681456960021673,0.0207403435109903,0.6490063419085359,0.6875611919100365,0.03855485000150064
lightgbm,900,7150e10a,7,0.6979637040182156,0.7078647119883028,0.009901007970087179,0.6334537015904059,0.6438009579548912,0.010347256364485238,0.8796455359192256,0.8809945398738399,0.0013490039546143473,0.516281872117206,0.534734884102766,0.018453011985560052,0.7656972606570481,0.7659232553671258,0.00022599471007768633,0.6801540416296049,0.6864676904908376,0.00631364886123263
lightgbm,900,71a251fa,7,0.8375819633157027,0.8258190395227036,-0.011762923792998972,0.8226853282219339,0.7843811232634403,-0.03830420495849347,0.7703576060729561,0.7103325434163145,-0.0600250626566416,0.9048063205584492,0.9413055356290929,0.036499215070643624,0.8449117168687577,0.8399759705480303,-0.004935746320727289,0.8530701075668425,0.7995041990157955,-0.05356590855104697
lightgbm,900,71c09041,6,0.8262966155839879,0.8256103733349804,-0.0006862422490074108,0.819076754846871,0.8223801917840489,0.003303436937177995,0.895960917439909,0.9553598671051403,0.05939894966523118,0.7566323137280668,0.6958608795648207,-0.06077143416324604,0.8660972009841842,0.8702035587399797,0.004106357755795431,0.8812077738875922,0.8908194794455917,0.00961170555799958
lightgbm,900,71e10186,7,0.9331113558571774,0.9356395172330932,0.002528161375915922,0.9316681312120269,0.9352132454531691,0.003545114241142249,0.9241032414232249,0.9314036898612091,0.007300448437984338,0.9421194702911299,0.9398753446049773,-0.0022441256861525094,0.9362637964581862,0.9394402560748981,0.0031764596167120273,0.9347179085146902,0.9380541118139838,0.003336203299293659
lightgbm,900,71f0603f,7,0.7941556465363268,0.7903737488855312,-0.003781897650795602,0.7973808093261737,0.7888415762155009,-0.008539233110672744,0.7149572775909273,0.7384689988190416,0.023511721228114197,0.8733540154817261,0.8422784989520208,-0.0310755165297054,0.8127949971502694,0.8169917919753138,0.004196794825044552,0.8090570342905267,0.8043325809339331,-0.004724453356593582
lightgbm,900,71f21142,6,0.7650367252980458,0.7872050325233292,0.02216830722528353,0.7242372710887649,0.761295728082958,0.03705845699419291,0.879905872888563,0.9249677686145952,0.04506189572603233,0.6501675777075284,0.6494422964320632,-0.0007252812754653023,0.7982603467866681,0.810727936422051,0.012467589635382878,0.7684318828395501,0.8016966290672594,0.0332647462277092
lightgbm,900,8030618f,7,0.7608391155482922,0.7613909736077649,0.000551858059472792,0.6414607269809011,0.6777370581152409,0.03627633113433983,0.8728050993440871,0.9167041374291717,0.04389903808508461,0.6488731317524972,0.6060778097863582,-0.04279532196613904,0.712249265422237,0.7234221403969372,0.011172874974700209,0.668296409747868,0.7290597953177468,0.06076338556987864
lightgbm,900,8191f1d9,7,0.678732849157466,0.7428142974788475,0.06408144832138155,0.5318513355508039,0.7002212946210883,0.1683699590702845,0.4137954047161415,0.7653535950402951,0.3515581903241535,0.9436702935987905,0.7202749999174001,-0.22339529368139038,0.6951214469753442,0.7325338691095515,0.03741242213420743,0.5712444588676905,0.8115014908453093,0.24025703197761897
lightgbm,900,81e150c1,7,0.7520927284935215,0.754855776986698,0.002763048493176593,0.6977204721836227,0.6950859498190659,-0.0026345223645566906,0.8460012404749248,0.8587831953621429,0.012781954887218037,0.6581842165121181,0.6509283586112533,-0.007255857900864788,0.712577184342164,0.7107098771951031,-0.0018673071470607372,0.75034239070125,0.745110402152542,-0.005231988548708132
lightgbm,900,81f1f0fe,7,0.7964731302063367,0.7893714008497931,-0.007101729356543708,0.747043249272355,0.7496412111868985,0.0025979619145437244,0.8007076944925385,0.7074900355201567,-0.0932176589723819,0.7922385659201348,0.8712527661794294,0.07901420025929455,0.766863281895846,0.7640098130467531,-0.0028534688490929406,0.7767480999364774,0.7923926892638619,0.01564458932738452
lightgbm,900,a02151ac,7,0.729005363218404,0.7246824578615173,-0.004322905356886667,0.6945233483664204,0.6933775609442938,-0.00114578742212647,0.632319576000269,0.7080666545326676,0.07574707853239868,0.825691150436539,0.741298261190367,-0.08439288924617197,0.752668964924414,0.760390698450424,0.007721733526009958,0.7416352995639927,0.7469668702644608,0.0053315707004681755
lightgbm,900,a1721173,7,0.7523149500610256,0.7523149500610256,0.0,0.7282351806943775,0.7282351806943775,0.0,0.7811950464452622,0.7811950464452622,0.0,0.7234348536767892,0.7234348536767892,0.0,0.7779063826108769,0.7779063826108769,0.0,0.760781430050528,0.760781430050528,0.0
lightgbm,900,a1b210fc,7,0.7871967104075378,0.7510907098194605,-0.03610600058807745,0.7738075271091384,0.744624019605127,-0.02918350750401141,0.8444711394164256,0.7445676800957649,-0.09990345932066078,0.7299222813986502,0.757613739543156,0.027691458144505823,0.8010052610015469,0.7961792080093442,-0.004826052992202686,0.8034485093427559,0.7824143148374951,-0.021034194505260975
lightgbm,900,b0700166,7,0.671482156278689,0.6838124656303266,0.01233030935163756,0.5701833404293039,0.6248862935940395,0.05470295316473558,0.7732514666766382,0.8202723088996179,0.04702084222297957,0.5697128458807398,0.5473526223610353,-0.02236022351970446,0.708791489953276,0.720326114740738,0.011534624787462113,0.6055753251957319,0.6698161501056651,0.06424082490993323
lightgbm,900,b112005d,7,0.6962369466588866,0.6903802148142982,-0.0058567318445883,0.6605942842444446,0.6334551359299988,-0.0271391483144456,0.7728169042034037,0.8340876703599405,0.06127076615653685,0.6196569891143696,0.5466727592686561,-0.0729842298457134,0.7237955948762694,0.7302771835068996,0.00648158863063015,0.7058176642710595,0.6716201704263989,-0.0341974938446607
lightgbm,900,b1c2f044,7,0.797110414624406,0.826547500182406,0.02943708555799986,0.7709192576093576,0.8203670729008445,0.04944781529148712,0.8802074606524164,0.8609435699512114,-0.019263890701204933,0.7140133685963957,0.7921514304136006,0.07813806181720469,0.8250401233219306,0.8424971010204205,0.017456977698490084,0.803562550672666,0.8546804878782509,0.05111793720558493
lightgbm,900,c060c06a,7,0.7414457308672261,0.7747516622990656,0.033305931431839415,0.69590882785346,0.7371106995705992,0.04120187171713918,0.577840836833329,0.7214579203899362,0.14361708355660716,0.9050506249011232,0.8280454042081947,-0.07700522069292834,0.7802012881392751,0.7898211556155473,0.009619867476272224,0.7905588861408187,0.8269392185200025,0.03638033237918391
lightgbm,900,c112918e,7,0.6668281312142674,0.7210053167793179,0.05417718556505047,0.6095437908547648,0.6879370451216522,0.07839325426688747,0.4696118204812894,0.702648358968722,0.2330365384874326,0.8640444419472455,0.7393622745899139,-0.12468216735733169,0.7647522201575183,0.778313233555241,0.013561013397722579,0.6829514313231627,0.7359263581290026,0.05297492680583989
lightgbm,900,c1a150b1,6,0.7083439499139196,0.6997876697849388,-0.008556280128980761,0.6553902478824477,0.6699064850583142,0.014516237175866642,0.8222398032805103,0.8698757022138551,0.04763589893334483,0.5944480965473286,0.529699637356022,-0.06474845919130637,0.7639413895255514,0.788891103879466,0.024949714353914725,0.695393125871134,0.724039758533674,0.02864663266254001
lightgbm,900,d0724095,7,0.7294341659689262,0.7437522111980455,0.014318045229119216,0.686237708088347,0.7165475966868351,0.030309888598488093,0.6721877521801368,0.6529385771291237,-0.01924917505101309,0.7866805797577158,0.8345658452669672,0.047885265509251526,0.7679233862675111,0.7678810410678544,-4.2345199656528596e-05,0.7185293997876149,0.7462566499510694,0.027727250163454533
lightgbm,900,d0e2d025,7,0.7632437193029264,0.7859648105588921,0.022721091255965727,0.7449552957196833,0.7653481376242529,0.02039284190456958,0.810562588275429,0.871335096944762,0.060772508669332974,0.7159248503304239,0.7005945241730223,-0.015330326157401541,0.7995616333754162,0.790551436236888,-0.009010197138528306,0.7900256669108039,0.797212497798225,0.007186830887421035
lightgbm,900,d111e017,7,0.8705141401726574,0.8699430866436605,-0.0005710535289969375,0.862842619040358,0.8628056996966411,-3.691934371688862e-05,0.8242046980390886,0.8223468032342959,-0.0018578948047926322,0.9168235823062262,0.9175393700530251,0.0007157877467988445,0.8750104798855157,0.8737791776147058,-0.0012313022708099514,0.8639181993426484,0.8638149602644306,-0.00010323907821761593
