model,outer_fold,pm,subject_id,delta_balanced_accuracy_vs_xgboost,delta_f1_vs_xgboost,delta_roc_auc_vs_xgboost,delta_pr_auc_vs_xgboost,delta_low_recall_vs_xgboost,delta_high_recall_vs_xgboost,delta_precision_vs_xgboost,delta_accuracy_vs_xgboost
random_forest,2,engagement,1081b177,-0.010854092526690451,-0.009313651060181227,-0.05648477659153839,-0.04896594749193561,-0.1,0.0782918149466193,0.10765479504282371,0.03504043126684642
random_forest,2,engagement,517001af,-0.08116268589454712,-0.02599691886777189,-0.044749887336638206,-0.008718195963248854,-0.22857142857142854,0.06624605678233442,-0.003520746957899279,0.03693181818181823
random_forest,2,engagement,6030f0fd,-0.05102726574500771,-0.05751542879437488,-0.05119527649769573,-0.07195532711540253,-0.0267857142857143,-0.07526881720430123,-0.08467520435824327,-0.057046979865771785
random_forest,2,engagement,7072a0e0,0.011537045713138294,0.02209960871185257,-0.04417375008366231,-0.03490665767533452,-0.04035874439461884,0.06343283582089548,-0.015639785305308185,0.016293279022403295
random_forest,2,engagement,71a251fa,-0.02311552423660046,-0.03831919754151791,-0.046124279308135785,-0.011850804699093165,-0.023809523809523725,-0.022421524663677195,-0.05265173512124721,-0.02264150943396237
random_forest,2,engagement,71c09041,-0.02437659846547313,-0.026750448749413125,-0.018771978900255726,-0.01782918478928186,0.011029411764705843,-0.05978260869565222,0.001991134284199725,-0.01754385964912286
random_forest,2,engagement,a02151ac,-0.020400772573635928,0.003405935579188224,-0.02728150651858996,-0.03729861718847782,-0.21052631578947373,0.16972477064220182,0.018750408008692765,0.03915662650602414
random_forest,2,engagement,d0e2d025,-0.01852612553401234,-0.02510911040586472,-0.0266698159710812,-0.013948748266858768,-0.01470588235294118,-0.022346368715083997,-0.05000259474215496,-0.020242914979757054
random_forest,2,engagement,d18000a3,-0.05823094767591719,-0.07498764058088392,0.01763467651860151,0.019406761183121346,-0.15044247787610626,0.03398058252427183,-0.008110646740965954,-0.0625
random_forest,2,engagement,f0f2a1e1,0.001375029464917077,-3.48374997648504e-05,-0.0007464445666693909,0.0027357231265179305,0.013986013986013957,-0.011235955056179803,0.0037338634594091813,0.0
random_forest,2,excitement,1081b177,-0.017948717948718107,-0.017372416504528365,0.0040959040959039905,0.004046095302545627,-0.03589743589743599,0.0,-0.01245012022723302,-0.016431924882629012
random_forest,2,excitement,517001af,0.032608695652173836,0.03186095644904208,-0.026941657376440165,-0.026638511658426678,0.0652173913043479,0.0,0.013785755579497794,0.024193548387096753
random_forest,2,excitement,6030f0fd,0.007167904290429017,0.013254662303477938,0.011757425742574434,0.008684360409306757,0.024752475247524663,-0.01041666666666663,0.016581310886927714,0.01342281879194629
random_forest,2,excitement,7072a0e0,-0.08785714285714286,-0.08604190797739164,-0.1071428571428572,-0.03517773785953415,-0.08999999999999997,-0.08571428571428574,-0.065324224630404,-0.08666666666666667
random_forest,2,excitement,71a251fa,-0.032608695652173836,-0.02099574365927237,-0.005403367680321569,-0.00949817588845936,0.0,-0.06521739130434778,-0.013285869903517211,-0.013698630136986356
random_forest,2,excitement,71c09041,-0.0025265957446808374,0.026093938712298925,0.003390957446808396,0.0016157845029632911,0.03749999999999998,-0.04255319148936165,0.019776576520135203,0.027247956403269824
random_forest,2,excitement,9192c107,-1.0,-0.5,,,-1.0,,-0.5,-1.0
random_forest,2,excitement,a02151ac,-0.014532814005109529,-0.01815322691603083,-0.013726598818946778,-0.02170485493402763,-0.013192612137203241,-0.015873015873015928,-0.02233522904584284,-0.013861386138613652
random_forest,2,excitement,d0e2d025,-0.03448275862068961,-0.04672181333628611,-0.011000359195401987,-0.002574869491072662,0.0,-0.06896551724137934,-0.026524274106250467,-0.050632911392405
random_forest,2,excitement,d18000a3,-0.001831501831501825,-0.002263727942752536,-0.016553510184083575,-0.008625300273916614,0.0,-0.00366300366300365,-0.001394582688493795,-0.0023255813953488857
random_forest,2,excitement,f0f2a1e1,0.005934718100890302,0.012912078256943071,0.012084809036086774,0.002011384389998039,0.0,0.011869436201780381,0.015665463573585003,0.010025062656641603
random_forest,2,stress,1081b177,-0.0659772055719714,-0.0700987686837633,-0.01872097931616723,-0.015726612775647575,-0.11739130434782608,-0.01456310679611661,-0.055546641819495424,-0.06880733944954132
random_forest,2,stress,517001af,-0.03383838383838378,-0.044228094290672426,-0.01237373737373737,-0.0044162496691105835,-0.045454545454545414,-0.022222222222222032,-0.06758538466933162,-0.0267857142857143
random_forest,2,stress,6030f0fd,0.00048562548562558483,0.004705546709258379,0.018138111888111874,0.029272199209806837,0.020202020202020332,-0.019230769230769273,0.014293333670654995,0.0066225165562914245
random_forest,2,stress,7072a0e0,0.019230769230769273,0.012823794154109391,0.011286749899315107,0.00415090502753801,0.038461538461538436,0.0,0.013253525314876335,0.009765625
random_forest,2,stress,71a251fa,0.011627906976744207,0.013762554277535699,0.004085480829666754,0.004559061138162845,0.023255813953488413,0.0,0.0060064935064936265,0.012500000000000067
random_forest,2,stress,71c09041,-0.24603174603174602,-0.1220284863487963,-0.4381613756613757,-0.03225858479612964,-0.3333333333333333,-0.1587301587301588,-0.04840710275492893,-0.1627906976744186
random_forest,2,stress,9192c107,0.0,0.0,,,0.0,,0.0,0.0
random_forest,2,stress,a02151ac,-0.04554809148448724,-0.060651852271452866,0.014289597328466908,0.029190520553736388,-0.11307420494699649,0.02197802197802201,-0.024063220190263968,-0.06021505376344083
random_forest,2,stress,d0e2d025,-0.03143914424402228,-0.05134132824260207,-0.014929286270749631,-0.00711551285445744,0.03048780487804892,-0.09336609336609336,-0.030952252529127033,-0.05779334500875655
random_forest,2,stress,d18000a3,0.0024271844660194164,0.006197180179730144,0.0005644615037253553,6.71981934723398e-05,0.0,0.004854368932038833,0.009849052230336386,0.004016064257028051
random_forest,2,stress,f0f2a1e1,-0.00973968738982256,-0.00858371262227442,0.0030702785286168544,0.011958295862926183,-0.003731343283582156,-0.015748031496063075,-0.008305907847669491,-0.007594936708860689
random_forest,2,relaxation,1081b177,0.039007528038101036,0.06139316909724202,0.010262713166385162,0.005877296008414246,0.09540636042402817,-0.01739130434782621,0.04833899421204024,0.06281407035175879
random_forest,2,relaxation,517001af,-0.02211419311791063,-0.02551369009016169,-0.0007387284338956634,-0.005349610192964871,-0.01858736059479571,-0.02564102564102566,-0.02699520123428667,-0.02017291066282423
random_forest,2,relaxation,6030f0fd,0.0009712509712509476,-0.0038970091780169414,0.00905205905205897,0.005266882861954314,0.04040404040404033,-0.038461538461538436,0.003926081547381499,-0.004366812227074246
random_forest,2,relaxation,7072a0e0,-0.01610925306577493,-0.028266402167585913,0.005165366034931229,0.008471762016489581,0.06521739130434767,-0.09743589743589742,-0.013952845827960969,-0.03003003003003013
random_forest,2,relaxation,71a251fa,-0.03571428571428581,-0.028734649755839392,-0.014854921560460865,-0.023533513047005572,0.020408163265306034,-0.09183673469387754,-0.01315133038891958,-0.02448979591836753
random_forest,2,relaxation,71c09041,0.1015625,0.10931948953777593,0.003132200460829626,0.001957868226456494,0.203125,0.0,0.053227865749436165,0.09535452322738391
random_forest,2,relaxation,9192c107,0.0,0.0,,,0.0,,0.0,0.0
random_forest,2,relaxation,a02151ac,0.05493074988487834,0.04836741103573727,0.04866990188091114,0.037140049581011025,-0.02316602316602323,0.1330275229357798,0.06289154864853574,0.048218029350104885
random_forest,2,relaxation,d0e2d025,0.06912366912366918,0.09589866826471705,-0.006094731094731243,-0.005331036188761962,-0.04054054054054046,0.17878787878787877,0.026187143113990174,0.0905797101449276
random_forest,2,relaxation,d18000a3,0.010215243472124214,0.006240267288374568,0.02983415666901923,0.020281642495001195,0.05504587155963325,-0.0346153846153846,0.016383978147343603,0.006276150627615107
random_forest,2,relaxation,f0f2a1e1,-0.049578352330646,-0.04411983273295206,-0.01985450838661862,-0.03329639925847372,-0.01834862385321101,-0.08080808080808088,-0.04135434809153504,-0.03785488958990546
random_forest,2,interest,1081b177,0.010627530364372473,0.013446341940407391,-0.008190883190883236,-0.012928640029333915,0.025641025641025772,-0.004385964912280715,0.0020211943357009154,0.010822510822510845
random_forest,2,interest,517001af,0.04764155402211934,0.05320070733863835,-0.019756120616315265,-0.05114716284730969,0.06711409395973156,0.028169014084507005,0.03602368757301844,0.05454545454545445
random_forest,2,interest,6030f0fd,-0.041984732824427384,-0.03545139880639192,-0.04744906364984347,-0.06121382876349013,-0.08396946564885499,0.0,-0.07285161439410215,-0.040740740740740744
random_forest,2,interest,7072a0e0,-0.044129143214509114,-0.0580604841491249,-0.047203981655201344,-0.02551426941714674,-0.00813008130081272,-0.08012820512820507,-0.027808546825330516,-0.05977011494252882
random_forest,2,interest,71a251fa,0.016701316701316915,0.016600082656013204,-0.0031878031878033175,-0.023278260827833352,0.015384615384615441,0.018018018018017945,0.01677805625174056,0.016597510373443813
random_forest,2,interest,71c09041,-0.03366402116402112,-0.05375192752775959,-0.04346891534391539,-0.031191542772895042,0.017857142857142905,-0.08518518518518514,-0.05592032291247384,-0.054973821989528715
random_forest,2,interest,9192c107,0.0,0.0,,,0.0,,0.0,0.0
random_forest,2,interest,a02151ac,0.0075696134090295075,0.008758481889319158,0.01689645850229793,-0.013368895408079173,-0.021897810218978186,0.03703703703703709,0.024083056792928548,0.014164305949008416
random_forest,2,interest,d0e2d025,0.004714676568301712,0.010463780833040337,0.007025600938049603,0.0042447660951328015,0.13235294117647056,-0.12292358803986714,0.011747768694206129,0.012480499219968855
random_forest,2,interest,d18000a3,0.005795460671734309,0.0033229879887167746,-0.008787535716211159,-0.006219238116206838,0.024691358024691357,-0.013100436681222627,0.00021502531928130342,0.002557544757033292
random_forest,2,interest,f0f2a1e1,0.02625624219725342,0.012788640269700502,0.04584113607990037,0.018891943307384973,0.101123595505618,-0.04861111111111116,0.019474858626446268,0.008583690987124526
random_forest,2,focus,1081b177,-0.04209494016584736,-0.03368862885378754,-0.024368141417150713,-0.012067163478623577,-0.08759124087591241,0.003401360544217802,-0.02087495837495834,-0.025522041763341052
random_forest,2,focus,517001af,-0.016393442622950838,-0.01400992990134653,-0.08382626330910903,-0.08537834987627291,-0.032786885245901676,0.0,-0.006058112563149143,-0.009685230024213176
random_forest,2,focus,6030f0fd,0.06862238304471435,0.10470220348094716,0.013407857327474626,0.011504712396158912,0.15094339622641506,-0.013698630136986245,0.09347229455744654,0.10877192982456141
random_forest,2,focus,7072a0e0,-0.026787008844425086,-0.04180754532269915,-0.02972306800058,-0.005481536562681355,0.02631578947368418,-0.07988980716253447,-0.027486125012759044,-0.0545073375262054
random_forest,2,focus,71a251fa,-0.03598484848484851,0.03545445518337087,0.025252525252525304,-0.05299760488832339,0.13636363636363635,-0.20833333333333331,-0.0020006854321725775,0.09909909909909909
random_forest,2,focus,71c09041,-0.08066572237960346,-0.08350462869630093,-0.04603399433427757,-0.06094304234433079,-0.011331444759206777,-0.15000000000000002,-0.08534637726416738,-0.025445292620865034
random_forest,2,focus,9192c107,-0.5,-0.3333333333333333,,,-0.5,,-0.5,-0.5
random_forest,2,focus,a02151ac,-0.02215968313529293,-0.022539660179516363,-0.04235980821346674,-0.0341627647895838,-0.013550135501355087,-0.030769230769230826,-0.022928391107631008,-0.018036072144288484
random_forest,2,focus,d0e2d025,-0.006730298580518768,-0.07880813314976409,-0.011108391798553385,0.0022255133234770907,0.2222222222222222,-0.23568281938325986,-0.06203190050201768,-0.11525974025974017
random_forest,2,focus,d18000a3,-0.0071428571428571175,-0.029224782680739803,0.03849330357142855,0.00518735642679935,0.09999999999999998,-0.11428571428571432,-0.005726222381078783,-0.036363636363636376
random_forest,2,focus,f0f2a1e1,-0.026373626373626502,0.004840939875700223,0.01040031397174257,0.00257957677371079,-0.08571428571428574,0.03296703296703296,-0.00011780200556732456,0.022556390977443663
random_forest,3,attention,0012905a,-0.07305194805194815,-0.0797256470842238,-0.08317486085343206,-0.07605204937217558,-0.1071428571428572,-0.038961038961038974,-0.08667601255303847,-0.08294930875576034
random_forest,3,attention,20201194,-0.11076923076923073,-0.15510663914688688,-0.18061538461538462,-0.05934068635980361,0.040000000000000036,-0.2615384615384615,-0.06315789473684208,-0.21290322580645166
random_forest,3,attention,2162c09e,0.01590106007067138,0.01855174646044666,-0.009209833847079185,-0.05300829789702377,0.03180212014134276,0.0,0.016441919355671297,0.019108280254777066
random_forest,3,attention,21a031f6,-0.05332266566265065,-0.0814421912295451,0.00426510730421692,-0.008147037083950148,-0.11445783132530121,0.0078125,-0.020742650991698586,-0.061224489795918324
random_forest,3,attention,41e2010c,-0.08510520487264683,-0.10045476956283594,-0.04700996677740865,-0.07975896442382946,-0.15116279069767452,-0.019047619047619202,-0.07023543294263601,-0.07853403141361259
random_forest,3,attention,5001d09a,-0.056097560975609806,-0.06315130754989251,-0.0019163763066203376,-0.02033745399128606,-0.012195121951219412,-0.10000000000000003,-0.03922724784793752,-0.052631578947368474
random_forest,3,attention,50c02189,-0.12027814172283702,-0.11730264533354134,-0.2582913700295191,-0.12299298825589666,-0.11188811188811187,-0.1286681715575621,-0.08651028027256968,-0.12457337883959052
random_forest,3,attention,71f21142,-0.09563362891458072,-0.13250241946972752,-0.06878811688554642,-0.06124172294993935,-0.22516556291390732,0.03389830508474578,-0.03381166282343839,-0.08536585365853655
random_forest,3,attention,b0700166,-0.01646706586826352,-0.029439981013974603,-0.07776363440783118,-0.061285223172121706,-0.0359281437125749,0.0029940119760476502,0.0018914225309574206,-0.009980039920159722
random_forest,3,attention,d0724095,-0.025096119187792865,-0.029968278988777075,-0.012780848251832233,-0.06385487455739525,-0.01970443349753681,-0.030487804878048808,-0.04244431988810171,-0.02452316076294281
random_forest,3,attention,d142d110,0.04541062801932383,0.0471938050582551,0.03888888888888886,0.09771915002847675,-0.08695652173913038,0.1777777777777778,0.030067007460624517,0.04395604395604391
random_forest,3,engagement,0012905a,-0.03243174691016426,-0.03618907329690835,-0.02702453421877893,-0.0471658616096452,-0.016786570743405282,-0.04807692307692302,-0.038817416961787976,-0.027200000000000002
random_forest,3,engagement,20201194,0.05035386935839414,-0.008142097315093855,0.06941060447847791,0.06697843699688655,-0.21301775147929003,0.3137254901960783,0.08056498148926161,-0.014760147601476037
random_forest,3,engagement,2162c09e,-0.020475674442479885,-0.03340926316679804,0.014301602692066262,0.014042391002660581,-0.05617977528089879,0.015228426395939243,0.015989010989010954,-0.01866666666666672
random_forest,3,engagement,21a031f6,-0.002075765438505295,0.009628957344730127,0.0036325895173846545,-0.013805254819295842,0.028368794326241176,-0.03252032520325199,0.00581531344258468,0.014652014652014711
random_forest,3,engagement,41e2010c,-0.003739316239316337,-0.0059437899828366225,-0.019141737891737787,-0.03369096884287437,-0.05555555555555558,0.04807692307692313,0.0075570536919221665,-0.004716981132075415
random_forest,3,engagement,5001d09a,0.021185694150810397,0.023210583451982014,-0.007531712473573093,-0.007658796571358817,0.011363636363636465,0.03100775193798455,0.02960840386076735,0.02304147465437789
random_forest,3,engagement,50c02189,-0.11724806201550397,-0.15055295388291423,-0.13553566571467401,-0.2375166640084827,-0.23449612403100784,0.0,-0.12557360400724882,-0.16263440860215062
random_forest,3,engagement,71f21142,0.05627705627705626,0.07052223915591471,0.10012930792151564,0.15676206547121563,0.008658008658008587,0.10389610389610399,0.07572172429866941,0.032467532467532534
random_forest,3,engagement,b0700166,-0.009542054369640507,-0.010916259659940697,-0.026482393723772923,-0.03820000989937389,-0.013793103448275834,-0.005291005291005235,-0.0078105810126358755,-0.01043841336116913
random_forest,3,engagement,d0724095,0.08684329710144933,0.10248027664267778,-0.018587711352657132,-0.04985094934286638,0.21014492753623193,-0.03645833333333326,0.012766981972002878,0.06666666666666665
random_forest,3,engagement,d142d110,0.029150197628458385,-0.038946000236322886,-0.03260869565217406,-0.007141454500877109,0.09090909090909094,-0.03260869565217395,-0.11030187306783057,-0.019417475728155553
random_forest,3,excitement,0012905a,-0.021671826625387025,-0.025083328636988478,-0.012600491788658408,-0.012823193305591007,0.0,-0.04334365325077405,-0.016585733160027094,-0.02473498233215543
random_forest,3,excitement,20201194,0.027457978355975188,0.03861000665863057,0.013988026709647716,0.014426995872307558,0.06976744186046513,-0.014851485148514754,-0.008880131222972598,0.024064171122994638
random_forest,3,excitement,2162c09e,0.0357142857142857,0.028659775244570196,0.0005889281507656108,0.00034946046963524324,0.0714285714285714,0.0,0.015419429272424567,0.01634877384196176
random_forest,3,excitement,21a031f6,-0.024324324324324298,-0.026697055667358915,0.011947661947662058,0.014773285045615592,0.018018018018017945,-0.06666666666666665,-0.004525968093330501,-0.02314814814814814
random_forest,3,excitement,41e2010c,-0.04952185792349728,-0.051457435391705886,-0.004041438979963674,-0.005582869762188802,-0.04166666666666674,-0.05737704918032782,-0.04569645524579058,-0.05154639175257736
random_forest,3,excitement,5001d09a,0.015060240963855498,0.023940821270891477,-0.004665721710370829,-0.0013994252245742578,0.0,0.030120481927710885,0.021449515835171518,0.02304147465437789
random_forest,3,excitement,50c02189,0.17443407607153005,0.18758856450554406,0.14211077206925926,0.10627753536718898,0.07211538461538458,0.2767527675276753,0.16167316426482736,0.1878914405010439
random_forest,3,excitement,71f21142,0.007266963724991693,0.002067509149004443,-0.0013457340231466386,-0.008033282379734441,-0.01067615658362997,0.025210084033613467,-0.010179302452249295,0.0
random_forest,3,excitement,b0700166,-0.03500531726338174,-0.04726700513328219,-0.021357674583481145,-0.021961654857611146,-0.005494505494505475,-0.06451612903225812,-0.020954041695729675,-0.03953488372093017
random_forest,3,excitement,d0724095,-0.009046052631578982,-0.012541391101315913,1.468515037605922e-05,-0.00139674441831239,-0.03125,0.013157894736842035,-0.014743553630949702,-0.013297872340425565
random_forest,3,excitement,d142d110,-0.008928571428571397,-0.010841441839893773,0.019170168067226823,0.006139739166771796,0.0,-0.017857142857142905,-0.006915535444947163,-0.011111111111111072
random_forest,3,stress,0012905a,0.0352614938060436,0.0384401193920374,0.03522521121650357,0.01670590808243455,0.006116207951070374,0.06440677966101693,0.02990448219647379,0.0337620578778135
random_forest,3,stress,20201194,0.023726325062399023,0.017401378341372897,0.0006313316693584703,-0.0050867849631992534,-0.024489795918367308,0.07194244604316546,0.0035510422505068417,0.01041666666666663
random_forest,3,stress,2162c09e,-0.014902185422416614,-0.017191012017941487,-0.008540332239754034,-0.029241296893824265,-0.024024024024024038,-0.005780346820809412,-0.01271186213613651,-0.017786561264822143
random_forest,3,stress,21a031f6,-0.0066685856841297575,-0.01037312761726683,-0.019154193053156576,-0.05779422545908741,-0.01851851851851849,0.005181347150258975,-0.004176053902761989,-0.011199999999999988
random_forest,3,stress,41e2010c,-0.02898550724637683,-0.044755489154932826,-0.03750597228858099,-0.02147761686192884,0.0,-0.0579710144927536,-0.009726898615787571,-0.040268456375838924
random_forest,3,stress,5001d09a,0.018292682926829174,0.017017029229111857,0.009507381258023195,0.010197654278601087,0.0,0.03658536585365846,0.009375882106119615,0.012820512820512886
random_forest,3,stress,50c02189,-0.020609137055837556,-0.034271083700476934,-0.022611393119007395,-0.06744915753516256,-0.08121827411167509,0.040000000000000036,-0.006086884672041437,-0.016587677725118488
random_forest,3,stress,71f21142,-0.04878048780487809,-0.032469654528478054,-0.014672256097561065,-0.009189465818389975,-0.09756097560975618,0.0,-0.03075240504086041,-0.023668639053254448
random_forest,3,stress,b0700166,0.007878505157310922,0.014665202207212236,0.08553188548523627,0.046821467708751174,-0.005649717514124353,0.021406727828746197,-0.0015149800647775713,0.011904761904761862
random_forest,3,stress,d0724095,-0.04127751379103173,-0.02904160339222528,-0.01653558359276852,0.024955483565855974,-0.013927576601671321,-0.06862745098039225,-0.028498055323745275,-0.026030368763557465
random_forest,3,stress,d142d110,0.06385154880187027,0.08028127588670197,0.10125657510227948,0.2523368839319511,0.09322033898305082,0.03448275862068961,0.06189809630459131,0.08163265306122447
random_forest,3,relaxation,0012905a,0.013851181498240273,0.0210562508903277,-0.009539969834087558,-0.015869466734066195,-0.02614379084967322,0.05384615384615388,0.030859777452570625,0.02421307506053272
random_forest,3,relaxation,20201194,-0.045931472854717215,-0.04301343649243816,-0.0053768122251730555,-0.019523872100454476,-0.004484304932735439,-0.0873786407766991,-0.02760159934276507,-0.030674846625766805
random_forest,3,relaxation,2162c09e,-0.0018011454475539423,-0.004076564803847216,-0.004978446967397465,-0.0045594420202847985,-0.014652014652014378,0.011049723756906049,-0.0054368046035522255,-0.004405286343612369
random_forest,3,relaxation,21a031f6,-0.03932676518883427,-0.03856738478030208,-0.017972085385878467,-0.033896109655082496,-0.03103448275862075,-0.04761904761904767,-0.038323053926595074,-0.03799999999999992
random_forest,3,relaxation,41e2010c,0.010268800966475311,0.02492904746624114,-0.0033222591362123133,-0.013971398379159172,-0.025974025974025983,0.046511627906976716,-0.030986153326578836,0.012269938650306678
random_forest,3,relaxation,5001d09a,-0.0029459901800327204,-0.0051431655740282745,-0.01898527004909978,-0.00976084488383433,-0.021276595744680882,0.01538461538461533,-0.016130100688924287,-0.0062893081761006275
random_forest,3,relaxation,50c02189,0.16451662617398555,0.23728935964547676,-0.10950701671682939,-0.07353588645065534,0.45059288537549413,-0.12155963302752282,-0.047253078354987266,0.08853410740203194
random_forest,3,relaxation,71f21142,-0.04116729088639204,-0.0486947562669493,0.02595193508114857,0.023234238321412803,0.08988764044943831,-0.17222222222222228,-0.0014728780081982862,-0.04189944134078216
random_forest,3,relaxation,b0700166,-0.07884058606773126,-0.10173367504138653,0.024697315318476853,0.004938863248455605,-0.014388489208633004,-0.14329268292682934,-0.04552508034605518,-0.1049250535331906
random_forest,3,relaxation,d0724095,0.005847953216374324,-0.0028844294557648364,0.010995118650621083,0.005201486838637859,0.04040404040404044,-0.028708133971291794,-0.009769463340891904,-0.00649350649350644
random_forest,3,relaxation,d142d110,0.04607843137254897,0.04936605539533101,0.029738562091503162,0.016458541715546837,0.03333333333333355,0.05882352941176472,0.04434128429411588,0.04938271604938271
random_forest,3,interest,0012905a,0.0012904464304759333,0.001427441160241849,-0.0406437301367234,-0.01122638048203295,0.017341040462427793,-0.014760147601476037,0.006175541063045076,0.0032414910858994395
random_forest,3,interest,20201194,-0.04703471433509465,-0.032511124368030275,-0.03730679966421402,-0.07950174178398384,0.02281368821292762,-0.11688311688311692,0.003932375667450305,-0.008823529411764675
random_forest,3,interest,2162c09e,0.0010510510510510773,-0.0012640476348612095,-0.0024774774774775077,-0.01888092543809128,-0.009009009009008917,0.011111111111111072,0.0001509302104024668,-0.0019493177387914784
random_forest,3,interest,21a031f6,-0.0030120481927710108,-0.0030012697929876486,0.005446937450400258,0.021097483151314322,-0.0060240963855421326,0.0,-0.003034257724575884,-0.0030030030030030463
random_forest,3,interest,41e2010c,0.027105964336954225,0.027610345543834125,0.025799344127894974,0.0387634628903436,0.01219512195121919,0.04201680672268904,0.024313974727176335,0.02473498233215543
random_forest,3,interest,5001d09a,0.020891014346841152,0.02241905481189943,-0.004876667505663179,0.0030858785719831694,0.007299270072992803,0.034482758620689724,0.016778957242673087,0.01976284584980237
random_forest,3,interest,50c02189,0.033994388715938295,0.058474330733880864,-0.013618253327696395,-0.09852958712822424,0.05668934240362811,0.011299435028248594,0.09975881948804277,0.03647798742138364
random_forest,3,interest,71f21142,-0.11004784688995217,-0.17540727486379648,0.01226076555023925,0.0039039436236339986,0.05263157894736836,-0.2727272727272728,-0.0670686456400742,-0.20000000000000007
random_forest,3,interest,b0700166,-0.026040077306479503,-0.08587696260290012,0.06840606245549796,0.00959541524857721,0.09734513274336298,-0.14942528735632177,0.006437568325722731,-0.0985401459854015
random_forest,3,interest,d0724095,0.02328394638804443,0.023113586006450637,0.006391041836166567,0.015399967274250637,0.02066115702479343,0.02590673575129543,0.024652037901799817,0.02298850574712652
random_forest,3,interest,d142d110,0.0851063829787233,0.07507264538156977,0.04334540516070606,0.041374188566326575,0.25531914893617025,-0.08510638297872353,0.0018007662835248794,0.028368794326241176
random_forest,3,focus,0012905a,-0.025009815469179575,-0.029314548783617833,-0.03878419055097493,-0.0161831583431421,0.03886925795052998,-0.0888888888888889,-0.008125083306178893,-0.023508137432188048
random_forest,3,focus,20201194,0.06189561120753784,0.08225720422038985,0.023261219935531652,0.010589341223546156,0.1283783783783784,-0.004587155963302836,0.012688000334752592,0.0491803278688524
random_forest,3,focus,2162c09e,-0.013513513513513598,-0.03071430914653117,-0.004160410410410376,-0.0010813144798387242,0.0,-0.027027027027026973,-0.059522157402125075,-0.023622047244094557
random_forest,3,focus,21a031f6,-0.02625423122437176,-0.029837762503382437,-0.02721743677243571,-0.03085319457414415,0.05586592178770955,-0.10837438423645318,-0.026335403726708062,-0.03141361256544495
random_forest,3,focus,41e2010c,0.05937500000000007,0.001212565054799275,-0.03632812499999993,-0.029883879466140018,0.25000000000000006,-0.13124999999999998,-0.11049262419982464,-0.043269230769230727
random_forest,3,focus,5001d09a,0.005692167577413421,-0.0042326590833324795,-0.025652701882209916,-0.009017617859046423,0.02777777777777779,-0.016393442622950838,-0.001268612269207825,-0.0091324200913242
random_forest,3,focus,50c02189,0.004689828614008906,0.06266009434162423,-0.09898472429210137,-0.11490256583115444,-0.07868852459016407,0.0880681818181818,-0.11265973560696951,0.0106544901065449
random_forest,3,focus,71f21142,-0.05057330057330045,-0.05601020535261558,-0.06236349986349987,-0.07337957205484691,-0.04054054054054035,-0.06060606060606061,-0.06800737772151111,-0.048022598870056554
random_forest,3,focus,b0700166,-0.00982701509017292,-0.018516273641873138,0.10059808612440191,0.11257809313903755,0.10139860139860135,-0.1210526315789473,0.07915513460375079,0.012605042016806678
random_forest,3,focus,d0724095,0.0315277777777776,0.02185424769814226,0.006059027777777781,-0.0446205099517315,-0.006944444444444531,0.06999999999999995,0.018351423762538954,0.012886597938144395
random_forest,3,focus,d142d110,-0.08424908424908428,-0.06792949555036132,-0.10943223443223438,-0.0860498388843991,-0.02564102564102566,-0.1428571428571429,-0.0655834528499416,-0.05660377358490565
random_forest,4,attention,01c2a0d8,-0.052081002461400794,-0.07796362295529324,0.001957932423360953,-0.002130529025751615,-0.16513761467889915,0.060975609756097504,-0.004773284744770123,-0.0680628272251309
random_forest,4,attention,30908049,-0.10620901115748238,-0.17816749947384047,-0.12207222553445196,-0.14390323549011713,-0.38190954773869346,0.1694915254237288,-0.08389848462228366,-0.17665615141955837
random_forest,4,attention,40009139,-0.00827120223671951,-0.00549400517986387,-0.04027842497670098,-0.033257842067904275,-0.03378378378378366,0.017241379310344807,-0.031343448754415415,-0.011363636363636465
random_forest,4,attention,7092f07b,0.0470544111707345,0.09702052359463043,-0.03474987017483133,-0.020623846605697826,-0.0251572327044024,0.1192660550458716,-0.023943661971830954,0.05835543766578255
random_forest,4,attention,8030618f,-0.06948839120608175,-0.08092010758168033,-0.04244914731867677,-0.07054707131499849,0.0903225806451613,-0.2292993630573248,-0.035965475311983575,-0.07051282051282048
random_forest,4,attention,a1b210fc,0.05030191651352056,0.0808188886921628,-0.0029929115253347627,-0.013229081967241152,-0.04615384615384599,0.14675767918088733,0.02566918279062247,0.08747044917257685
random_forest,4,attention,b112005d,0.06010703445337873,0.04144295143645271,-0.010716758080834943,-0.05838929352624045,-0.1404494382022472,0.26066350710900477,0.007760314090282994,0.00881834215167554
random_forest,4,attention,b1c2f044,0.15379300205821822,0.20222345876384706,-0.023919435460158622,-0.020454178331435036,-0.005263157894736636,0.31284916201117324,0.07325484980521368,0.14905149051490518
random_forest,4,attention,d151b0c4,0.005195736831317799,0.021758689512499263,-0.05470383275261326,-0.1277017655273034,-0.15546218487394958,0.1658536585365854,-0.06274039012016408,-0.006772009029345383
random_forest,4,attention,f1a0c120,0.012051282051282142,-0.015169669845633837,-0.08282051282051295,-0.1524579379405887,-0.0692307692307692,0.09333333333333332,-0.10308682215461862,-0.032835820895522394
