experiment_id,trial_id,preprocessing_steps,model,input_type,seed,n_folds,n_subjects,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,accuracy_mean,factor_effects_json,result_status,report_path,config_path,notes
shallowconvnet_preprocessing_ablation,A,raw,ShallowConvNet,raw_eeg_window,42,5,54,0.282386246306,0.0169853029621,0.259938508851,0.279308137772,"{""balanced_accuracy"":{""band_pass_effect_std"":0.01158,""band_pass_mean_effect"":-0.00309,""car_effect_std"":0.01496,""car_mean_effect"":-0.02854,""notch_effect_std"":0.0034,""notch_mean_effect"":0.00085}}",diagnostic,reports/preprocessing_factorial_ablation.md,experiments/preprocessing_ablation_shallowconvnet.yaml,Factorial seed-42 result; differences were not declared statistically significant.
shallowconvnet_preprocessing_ablation,B,band-pass,ShallowConvNet,raw_eeg_window,42,5,54,0.287331469669,0.0156125498788,0.265272021817,0.284699243308,"{""balanced_accuracy"":{""band_pass_effect_std"":0.01158,""band_pass_mean_effect"":-0.00309,""car_effect_std"":0.01496,""car_mean_effect"":-0.02854,""notch_effect_std"":0.0034,""notch_mean_effect"":0.00085}}",diagnostic,reports/preprocessing_factorial_ablation.md,experiments/preprocessing_ablation_shallowconvnet.yaml,Factorial seed-42 result; differences were not declared statistically significant.
shallowconvnet_preprocessing_ablation,C,notch,ShallowConvNet,raw_eeg_window,42,5,54,0.283280441272,0.0170341230936,0.26109779234,0.280717461536,"{""balanced_accuracy"":{""band_pass_effect_std"":0.01158,""band_pass_mean_effect"":-0.00309,""car_effect_std"":0.01496,""car_mean_effect"":-0.02854,""notch_effect_std"":0.0034,""notch_mean_effect"":0.00085}}",diagnostic,reports/preprocessing_factorial_ablation.md,experiments/preprocessing_ablation_shallowconvnet.yaml,Factorial seed-42 result; differences were not declared statistically significant.
shallowconvnet_preprocessing_ablation,D,CAR,ShallowConvNet,raw_eeg_window,42,5,54,0.26195247731,0.0114757814811,0.239614587139,0.259574506254,"{""balanced_accuracy"":{""band_pass_effect_std"":0.01158,""band_pass_mean_effect"":-0.00309,""car_effect_std"":0.01496,""car_mean_effect"":-0.02854,""notch_effect_std"":0.0034,""notch_mean_effect"":0.00085}}",diagnostic,reports/preprocessing_factorial_ablation.md,experiments/preprocessing_ablation_shallowconvnet.yaml,Factorial seed-42 result; differences were not declared statistically significant.
shallowconvnet_preprocessing_ablation,E,band-pass + notch,ShallowConvNet,raw_eeg_window,42,5,54,0.288880778526,0.0147718110592,0.265855438932,0.284856465763,"{""balanced_accuracy"":{""band_pass_effect_std"":0.01158,""band_pass_mean_effect"":-0.00309,""car_effect_std"":0.01496,""car_mean_effect"":-0.02854,""notch_effect_std"":0.0034,""notch_mean_effect"":0.00085}}",diagnostic,reports/preprocessing_factorial_ablation.md,experiments/preprocessing_ablation_shallowconvnet.yaml,Factorial seed-42 result; differences were not declared statistically significant.
shallowconvnet_preprocessing_ablation,F,band-pass + CAR,ShallowConvNet,raw_eeg_window,42,5,54,0.251427343902,0.0243259394986,0.23154919278,0.248921012748,"{""balanced_accuracy"":{""band_pass_effect_std"":0.01158,""band_pass_mean_effect"":-0.00309,""car_effect_std"":0.01496,""car_mean_effect"":-0.02854,""notch_effect_std"":0.0034,""notch_mean_effect"":0.00085}}",diagnostic,reports/preprocessing_factorial_ablation.md,experiments/preprocessing_ablation_shallowconvnet.yaml,Factorial seed-42 result; differences were not declared statistically significant.
shallowconvnet_preprocessing_ablation,G,notch + CAR,ShallowConvNet,raw_eeg_window,42,5,54,0.263361114946,0.00724375708524,0.243340294581,0.260172039805,"{""balanced_accuracy"":{""band_pass_effect_std"":0.01158,""band_pass_mean_effect"":-0.00309,""car_effect_std"":0.01496,""car_mean_effect"":-0.02854,""notch_effect_std"":0.0034,""notch_mean_effect"":0.00085}}",diagnostic,reports/preprocessing_factorial_ablation.md,experiments/preprocessing_ablation_shallowconvnet.yaml,Factorial seed-42 result; differences were not declared statistically significant.
shallowconvnet_preprocessing_ablation,H,band-pass + notch + CAR,ShallowConvNet,raw_eeg_window,42,5,54,0.250970835214,0.0245810253989,0.231502320458,0.248439653136,"{""balanced_accuracy"":{""band_pass_effect_std"":0.01158,""band_pass_mean_effect"":-0.00309,""car_effect_std"":0.01496,""car_mean_effect"":-0.02854,""notch_effect_std"":0.0034,""notch_mean_effect"":0.00085}}",diagnostic,reports/preprocessing_factorial_ablation.md,experiments/preprocessing_ablation_shallowconvnet.yaml,Factorial seed-42 result; differences were not declared statistically significant.
pm_standard_clip_audit,standard_clip,train-only standardization + quantile clipping,Torch MLP,feature_window,42,1,53,nan,nan,nan,nan,"{""one_fold_mae_after"":0.1049,""one_fold_mae_before"":0.1102,""one_fold_rmse_after"":0.1399,""one_fold_rmse_before"":0.1524,""outlier_subject_mse_after"":0.02872,""outlier_subject_mse_before"":2564.3972,""validation_max_train_relative_z_after"":11.93,""validation_max_train_relative_z_before"":41472.62}",diagnostic,reports/integration/robust_feature_scaling_audit.md,experiments/pm_regression/pm_regression_robust_scaling_smoke.yaml,One-fold diagnostic only; not a final model comparison.
