experiment_id,task,target,result_status,method,calibration_budget,seeds,n_subjects,metric_before,metric_after,absolute_gain,relative_gain,bootstrap_ci_low,bootstrap_ci_high,subjects_improved_fraction,subjects_improved_at_least_2_of_3,subjects_improved_all_3,secondary_metrics_json,report_path,config_path,commit,notes
label_q5_personalization_multiseed_20pct,classification,label_q5,final,full_model,20%,7|42|2026,53,0.22344187064328,0.230011053142805,0.0065691824995244,0.0293999619704758,0.0014992486917149,0.012116659670432,0.641509433962264,0.641509433962264,0.320754716981132,"{""accuracy"":{""after"":0.31377867448394,""ci_high"":0.027362917474288786,""ci_low"":0.008999934572703578,""gain"":0.017116591048843062},""balanced_accuracy"":{""after"":0.271537031115002,""ci_high"":0.01104354652822258,""ci_low"":-0.00037242917909293446,""gain"":0.004350084653507256},""full_model_vs_head_only"":{""accuracy"":0.009460887172608077,""balanced_accuracy"":0.00313231714796186,""macro_f1"":0.00224660216775792}}",reports/integration/personalization_multiseed_20pct.md,experiments/calibration/label_q5_finetuning_multiseed_20pct.yaml,255d802,Primary metric: macro_f1. Leakage-safe full-model fine-tuning.
label_q5_personalization_multiseed_20pct,classification,label_q5,final,head_only,20%,7|42|2026,53,0.22344187064328,0.227764450975047,0.0043225803317665,0.0193454356577036,0.0005776353152518,0.0083369395739808,0.641509433962264,0.60377358490566,0.283018867924528,"{""accuracy"":{""after"":0.3043177873113319,""ci_high"":0.011649686552399724,""ci_low"":0.004083900941432735,""gain"":0.007655703876234984},""balanced_accuracy"":{""after"":0.26840471396704013,""ci_high"":0.0034974221667035885,""ci_low"":-0.0010744743858515664,""gain"":0.0012177675055453894}}",reports/integration/personalization_multiseed_20pct.md,experiments/calibration/label_q5_finetuning_multiseed_20pct.yaml,255d802,Primary metric: macro_f1. Leakage-safe classifier-head fine-tuning.
label_q5_personalization_multiseed_20pct,classification,label_q5,final,zero_shot,20%,7|42|2026,53,0.22344187064328,0.22344187064328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""accuracy"":{""after"":0.29666208343509687,""ci_high"":0.0,""ci_low"":0.0,""gain"":0.0},""balanced_accuracy"":{""after"":0.26718694646149466,""ci_high"":0.0,""ci_low"":0.0,""gain"":0.0}}",reports/integration/personalization_multiseed_20pct.md,experiments/calibration/label_q5_finetuning_multiseed_20pct.yaml,255d802,Primary metric: macro_f1. No target-user fine-tuning; reference for personalization gains.
pm_regression_personalization_multiseed_20pct,pm_regression,target_attention|target_engagement|target_excitement|target_stress|target_relaxation|target_interest|target_focus,final,full_model,20%,7|42|2026,53,0.105088341855941,0.102403629004948,0.0026847128509924,0.025547199656768,0.0015063482228954,0.0039803204484758,0.679245283018868,0.660377358490566,0.528301886792453,"{""full_model_vs_head_only"":{""macro_abs_bias_gain"":0.0009903272103652478,""macro_mae_gain"":0.000800063661980002,""macro_r2_gain"":0.02371507897423526,""macro_rmse_gain"":0.0011743024937513325,""macro_spearman_gain"":0.009127721065983706},""macro_abs_bias"":{""after"":0.03969232798049536,""ci_high"":0.005694944185691801,""ci_low"":0.000431699151363027,""gain"":0.003031260820721141},""macro_r2"":{""after"":-0.15617051833560194,""ci_high"":0.08580165025989492,""ci_low"":-0.04354170391315463,""gain"":0.02511560253285867},""macro_rmse"":{""after"":0.1304412190425833,""ci_high"":0.003788827408856728,""ci_low"":0.0011454867674678987,""gain"":0.0024110941744597543},""macro_spearman"":{""after"":0.3829407618263418,""ci_high"":0.018498599951843345,""ci_low"":0.00644225020248736,""gain"":0.011985363616864956}}",reports/integration/pm_regression_personalization_multiseed_20pct.md,experiments/calibration/pm_regression_personalization_multiseed_20pct.yaml,6c0b77f,Primary metric: macro_mae. Leakage-safe full-model regression fine-tuning.
pm_regression_personalization_multiseed_20pct,pm_regression,target_attention|target_engagement|target_excitement|target_stress|target_relaxation|target_interest|target_focus,final,head_only,20%,7|42|2026,53,0.105088341855941,0.103203692666928,0.0018846491890124,0.0179339511474637,0.0007739205529075,0.0031013904915751,0.641509433962264,0.641509433962264,0.471698113207547,"{""macro_abs_bias"":{""after"":0.04068265519086061,""ci_high"":0.004764386932152837,""ci_low"":-0.000476983289507468,""gain"":0.002040933610355901},""macro_r2"":{""after"":-0.17988559730983716,""ci_high"":0.07109780455890699,""ci_low"":-0.08606232498233186,""gain"":0.0014005235586234234},""macro_rmse"":{""after"":0.13161552153633463,""ci_high"":0.002455330341296784,""ci_low"":9.35002834279218e-05,""gain"":0.0012367916807084324},""macro_spearman"":{""after"":0.37381304076035804,""ci_high"":0.004453742900504862,""ci_low"":0.0014924626270315519,""gain"":0.0028576425508812417}}",reports/integration/pm_regression_personalization_multiseed_20pct.md,experiments/calibration/pm_regression_personalization_multiseed_20pct.yaml,6c0b77f,Primary metric: macro_mae. Leakage-safe regression-head fine-tuning.
pm_regression_personalization_multiseed_20pct,pm_regression,target_attention|target_engagement|target_excitement|target_stress|target_relaxation|target_interest|target_focus,final,zero_shot,20%,7|42|2026,53,0.105088341855941,0.105088341855941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""macro_abs_bias"":{""after"":0.04272358880121651,""ci_high"":0.0,""ci_low"":0.0,""gain"":0.0},""macro_r2"":{""after"":-0.18128612086846063,""ci_high"":0.0,""ci_low"":0.0,""gain"":0.0},""macro_rmse"":{""after"":0.13285231321704308,""ci_high"":0.0,""ci_low"":0.0,""gain"":0.0},""macro_spearman"":{""after"":0.3709553982094768,""ci_high"":0.0,""ci_low"":0.0,""gain"":0.0}}",reports/integration/pm_regression_personalization_multiseed_20pct.md,experiments/calibration/pm_regression_personalization_multiseed_20pct.yaml,6c0b77f,Primary metric: macro_mae. No target-user fine-tuning; reference for MAE reduction.
