source,outer_fold,pm,subject_id,n_samples,n_low,n_high,balanced_accuracy,macro_f1,roc_auc,pr_auc,low_recall,high_recall,precision,accuracy
frozen_lightgbm,5,attention,81e150c1,288,242,46,0.6760689902982393,0.6856193640246796,0.8435141933165649,0.4471429475892307,0.9173553719008265,0.43478260869565216,0.6975806451612903,0.8402777777777778
frozen_lightgbm,5,attention,c1a150b1,437,160,277,0.7222247292418773,0.7379698876552565,0.8762409747292418,0.9092407152860498,0.4625,0.9819494584837545,0.8482426985361714,0.7917620137299771
frozen_lightgbm,5,attention,e0c0408a,20,10,10,0.75,0.7333333333333334,1.0,0.9999999999999999,0.5,1.0,0.8333333333333333,0.75
frozen_lightgbm,5,attention,f121f1e0,425,180,245,0.7517573696145126,0.7425659492411738,0.8436734693877551,0.8811830266298964,0.8055555555555556,0.6979591836734694,0.7460987719998227,0.7435294117647059
frozen_xgboost,5,attention,0001508a,217,193,24,0.7276554404145077,0.5303030303030303,0.8551381692573403,0.6757973497075362,0.5803108808290155,0.875,0.5898976982097187,0.6129032258064516
frozen_xgboost,5,attention,0110f12e,446,194,252,0.7849983636066111,0.7810040142345872,0.8424766813942073,0.865980076843743,0.8041237113402062,0.7658730158730159,0.7805396154233364,0.7825112107623319
frozen_xgboost,5,attention,0182e16c,384,260,124,0.7661290322580645,0.7437251545135363,0.8557692307692308,0.6851391314902048,0.75,0.782258064516129,0.738571905238572,0.7604166666666666
frozen_xgboost,5,attention,2182c1cd,297,153,144,0.7177287581699346,0.710443310202443,0.8297022512708787,0.8180204808874957,0.5882352941176471,0.8472222222222222,0.7315154440154441,0.7138047138047138
frozen_xgboost,5,attention,219060fa,297,144,153,0.7949346405228759,0.789236333669078,0.9234749455337691,0.9174399450129238,0.9166666666666666,0.673202614379085,0.8104634495938844,0.7912457912457912
frozen_xgboost,5,attention,71e10186,499,200,299,0.948294314381271,0.9516426010272313,0.9862709030100335,0.9832719725019212,0.92,0.9765886287625418,0.9557013666961311,0.9539078156312625
frozen_xgboost,5,attention,8191f1d9,508,152,356,0.7488172678888232,0.7557959667401226,0.8465589887640449,0.9263352873040144,0.618421052631579,0.8792134831460674,0.764898577527692,0.8011811023622047
frozen_xgboost,5,attention,81e150c1,288,242,46,0.7526949335249731,0.7377549075662283,0.8471074380165289,0.518290316743837,0.8966942148760331,0.6086956521739131,0.7258530710558009,0.8506944444444444
frozen_xgboost,5,attention,c1a150b1,437,160,277,0.709668321299639,0.7193422519509476,0.8452842960288809,0.907618343152022,0.53125,0.8880866425992779,0.7495568804382855,0.7574370709382151
frozen_xgboost,5,attention,e0c0408a,20,10,10,0.85,0.8465473145780051,0.99,0.9909090909090909,0.7,1.0,0.8846153846153846,0.85
frozen_xgboost,5,attention,f121f1e0,425,180,245,0.7071995464852607,0.6868854729261875,0.8115646258503402,0.844337819926729,0.8388888888888889,0.5755102040816327,0.7107843137254902,0.6870588235294117
automl,5,engagement,0001508a,220,110,110,0.7045454545454546,0.6848484848484848,0.9395041322314049,0.9073701629498839,0.9545454545454546,0.45454545454545453,0.7727272727272727,0.7045454545454546
automl,5,engagement,0110f12e,451,200,251,0.8230478087649402,0.8300607075570441,0.9357370517928285,0.9391349270561848,0.67,0.9760956175298805,0.8724621038125862,0.8403547671840355
automl,5,engagement,0182e16c,355,119,236,0.6356822389972938,0.6389003436426117,0.6997578692493946,0.8285372428952951,0.4789915966386555,0.7923728813559322,0.6443699325604304,0.6873239436619718
automl,5,engagement,2182c1cd,294,167,127,0.7206138903295771,0.6738593666129897,0.8517138950445565,0.7775102312299854,0.4491017964071856,0.9921259842519685,0.7824118783196523,0.6836734693877551
automl,5,engagement,219060fa,350,220,130,0.6354895104895104,0.6270810210876804,0.9184965034965035,0.8597419384758276,0.9863636363636363,0.2846153846153846,0.8125,0.7257142857142858
automl,5,engagement,71e10186,591,281,310,0.9621857421650787,0.962643942354104,0.9943519687751119,0.9953526795739883,0.9501779359430605,0.9741935483870968,0.9633026467203682,0.9627749576988156
automl,5,engagement,8191f1d9,623,503,120,0.7007952286282306,0.5083362829538155,0.8073227302849569,0.3782631154580048,0.40159045725646125,1.0,0.6425178147268409,0.5168539325842697
automl,5,engagement,81e150c1,340,83,257,0.7679199287422062,0.6542196542196542,0.9358679855609208,0.9741456454782724,0.963855421686747,0.5719844357976653,0.7005263157894737,0.6676470588235294
automl,5,engagement,c1a150b1,446,151,295,0.5223481872264003,0.32261800699300697,0.7195869345605568,0.7883281624514513,0.9735099337748344,0.0711864406779661,0.59458432304038,0.37668161434977576
automl,5,engagement,e0c0408a,128,87,41,0.6820857863751051,0.686545664073754,0.8001121390524251,0.6436442934337466,0.8275862068965517,0.5365853658536586,0.6929016929016929,0.734375
automl,5,engagement,f121f1e0,469,129,340,0.7432284541723666,0.7367818582915187,0.8545371637026902,0.939892363175749,0.6511627906976745,0.8352941176470589,0.7316109422492401,0.7846481876332623
frozen_lightgbm,5,engagement,0001508a,220,110,110,0.7636363636363637,0.7537878787878788,0.9382644628099174,0.9175558810366051,0.9636363636363636,0.5636363636363636,0.8138528138528138,0.7636363636363637
frozen_lightgbm,5,engagement,0110f12e,451,200,251,0.8155478087649403,0.8223523541923794,0.9288446215139442,0.9376772587955718,0.655,0.9760956175298805,0.8682295783160539,0.8337028824833703
frozen_lightgbm,5,engagement,0182e16c,355,119,236,0.688185443668993,0.687791487887429,0.7795185870958553,0.8608599760227783,0.5882352941176471,0.788135593220339,0.6874113475177306,0.7211267605633803
frozen_lightgbm,5,engagement,2182c1cd,294,167,127,0.7176198783535291,0.6699469736779248,0.8297420906219057,0.7215771657144443,0.4431137724550898,0.9921259842519685,0.7810045662100457,0.6802721088435374
frozen_lightgbm,5,engagement,219060fa,350,220,130,0.6277972027972027,0.6162280701754386,0.9192307692307692,0.8566447431811188,0.9863636363636363,0.2692307692307692,0.8082827260458839,0.72
frozen_lightgbm,5,engagement,71e10186,591,281,310,0.9523418666054413,0.952491961414791,0.9919871426931466,0.9932501782291321,0.9466192170818505,0.9580645161290322,0.952664047422112,0.9526226734348562
frozen_lightgbm,5,engagement,8191f1d9,623,503,120,0.6868787276341948,0.48828568076035517,0.8361994698475812,0.4693651648109559,0.37375745526838966,1.0,0.6379310344827587,0.4943820224719101
frozen_lightgbm,5,engagement,81e150c1,340,83,257,0.7562467769912334,0.638359298885403,0.9225540293469598,0.9714465306908373,0.963855421686747,0.5486381322957199,0.6936649659863945,0.65
frozen_lightgbm,5,engagement,c1a150b1,446,151,295,0.5154113817487934,0.29794922957543507,0.7478729374789538,0.8140583557444947,0.9867549668874173,0.04406779661016949,0.6061871616395978,0.3632286995515695
